gene_id,gene_name,strand,n_ex_d,n_ex_u,n_ex,start,end,trid,norm_pos,coverage
ENSG00000184787.18,UBE2G2,-,1,3,5,44773642,44777298,108,0.8395128638377913,0
ENSG00000184787.18,UBE2G2,-,1,3,5,44773642,44777417,108,0.8376159658239551,0
ENSG00000184787.18,UBE2G2,-,1,3,5,44775828,44777417,109,0.7686660561660561,0
ENSG00000184787.18,UBE2G2,-,4,0,5,44801387,44801738,14,0.006249617994010137,0
ENSG00000156239.11,N6AMT1,-,0,1,2,28872195,28872739,91,0.9119665982591465,0
ENSG00000156239.11,N6AMT1,-,1,0,2,28872612,28876382,63,0.034722716479136606,0
ENSG00000241837.6,ATP5PO,-,0,5,6,33903639,33903940,158,0.9730772354422156,0
ENSG00000241837.6,ATP5PO,-,2,3,6,33906448,33907345,155,0.7212536490431398,0
ENSG00000241837.6,ATP5PO,-,3,2,6,33909199,33912288,135,0.40830829204905383,1
ENSG00000241837.6,ATP5PO,-,4,0,5,33914499,33915383,28,0.06725146198830412,0
ENSG00000241837.6,ATP5PO,-,4,0,5,33914499,33915655,28,0.056205328135152666,0
ENSG00000241837.6,ATP5PO,-,4,0,5,33914499,33915739,28,0.05279402209226769,0
ENSG00000166265.11,CYYR1,-,0,2,3,26561594,26564788,31,0.8424877471691736,1
PB_novel_48648,PB_novel_48648,+,2,0,3,41991662,41992548,30,0.02620061509344689,0
PB_novel_48648,PB_novel_48648,+,0,1,3,42002896,42008337,23,0.8262352566146,1
PB_novel_209136,PB_novel_209136,+,0,0,2,38417557,38418898,4,0.6566028473244968,0
ENSG00000159079.18,CFAP298,-,0,3,4,32601811,32602348,124,0.9319048886522935,0
ENSG00000159079.18,CFAP298,-,0,3,4,32601967,32602348,124,0.92498447342738,0
ENSG00000159079.18,CFAP298,-,0,3,4,32601971,32602348,124,0.9248070268831514,0
ENSG00000159079.18,CFAP298,-,0,1,2,32601971,32603164,30,0.9273957052312931,0
ENSG00000159079.18,CFAP298,-,0,3,4,32602364,32603164,124,0.8711738088900719,0
ENSG00000159079.18,CFAP298,-,0,3,4,32602365,32602793,124,0.8875876142312129,0
ENSG00000159079.18,CFAP298,-,0,3,4,32602365,32603164,124,0.8711294472540148,0
ENSG00000159079.18,CFAP298,-,0,3,4,32602793,32603164,124,0.8521426670215597,0
ENSG00000159079.18,CFAP298,-,0,3,5,32603243,32604212,127,0.943530291697831,0
ENSG00000157538.13,VPS26C,-,0,4,5,37230636,37231552,189,0.9844815871721702,0
ENSG00000157538.13,VPS26C,-,0,4,5,37231552,37232385,29,0.9606999348392702,1
PB_novel_128117,PB_novel_128117,-,0,1,2,29037604,29039156,1,0.8347177848775293,0
ENSG00000160200.17,CBS,-,0,16,17,43053607,43053848,1723,0.976602889841368,0
ENSG00000160200.17,CBS,-,0,16,17,43053607,43053877,1723,0.9759621757765896,0
ENSG00000160200.17,CBS,-,0,1,2,43053607,43056804,893,0.7252589967284624,0
ENSG00000160200.17,CBS,-,0,1,2,43053976,43055219,893,0.8081379498364232,0
ENSG00000160200.17,CBS,-,0,1,2,43053976,43056069,893,0.7502044711014176,0
ENSG00000160200.17,CBS,-,0,1,2,43053976,43056821,893,0.6989503816793894,0
ENSG00000160200.17,CBS,-,0,10,11,43055485,43056069,511,0.9412052515697626,0
ENSG00000160200.17,CBS,-,0,10,11,43055585,43056069,511,0.9371279458533801,0
ENSG00000160200.17,CBS,-,0,10,11,43055625,43056069,511,0.9354970235668271,0
ENSG00000160200.17,CBS,-,0,10,11,43055843,43056069,511,0.926608497105113,0
ENSG00000160200.17,CBS,-,0,10,11,43055843,43056804,511,0.8966403000897007,0
ENSG00000160200.17,CBS,-,0,10,11,43055890,43056069,511,0.9246921634184131,0
ENSG00000160200.17,CBS,-,0,10,11,43056094,43056804,511,0.8864062627415804,0
ENSG00000160200.17,CBS,-,3,5,9,43058251,43058838,1535,0.5628471087879778,0
ENSG00000160200.17,CBS,-,3,4,9,43058251,43060454,1535,0.49685560274420126,0
ENSG00000160200.17,CBS,-,3,5,9,43058290,43058838,1535,0.5612544919960797,0
ENSG00000160200.17,CBS,-,3,11,15,43058946,43060454,1022,0.7124431291134767,0
ENSG00000160200.17,CBS,-,3,10,14,43059302,43059744,1724,0.8184737343836235,0
ENSG00000160200.17,CBS,-,3,10,14,43059302,43060454,1724,0.8006622848828459,0
ENSG00000160200.17,CBS,-,3,10,14,43059302,43060472,1724,0.8002107270081782,0
ENSG00000160200.17,CBS,-,3,10,14,43059337,43060454,1724,0.7997842556821033,0
ENSG00000160200.17,CBS,-,3,10,14,43059744,43060454,1724,0.7895740304048969,0
ENSG00000160200.17,CBS,-,3,10,14,43059978,43060454,1724,0.7837037780342181,0
ENSG00000160200.17,CBS,-,7,1,9,43063968,43065208,1535,0.06925841228356744,0
ENSG00000160200.17,CBS,-,10,0,11,43066376,43066567,511,0.06911033189268534,0
ENSG00000160200.17,CBS,-,11,3,15,43066376,43067782,1406,0.4081728310891427,0
ENSG00000160200.17,CBS,-,11,3,15,43066583,43067782,1406,0.40376257030850515,0
ENSG00000160200.17,CBS,-,10,3,14,43067938,43068517,1725,0.4474768886533592,0
ENSG00000160200.17,CBS,-,10,3,14,43067958,43068517,1725,0.4468880645351233,0
ENSG00000160200.17,CBS,-,10,3,14,43068291,43068517,1725,0.4370841429664959,0
ENSG00000160200.17,CBS,-,10,3,14,43068323,43068517,1725,0.4361420243773185,0
ENSG00000160200.17,CBS,-,16,0,18,43073302,43075774,253,0.06125596414285028,0
ENSG00000171587.14,DSCAM,-,6,0,7,40692810,40708771,178,0.27277819547465953,1
ENSG00000171587.14,DSCAM,-,8,0,9,40708453,40846639,177,0.12200276781980823,1
ENSG00000160179.18,ABCG1,+,5,7,13,42288001,42288312,62,0.8539164133982987,0
ENSG00000160179.18,ABCG1,+,5,7,13,42288037,42288312,62,0.8542058629617123,0
PB_novel_138019,PB_novel_138019,-,0,0,1,46380324,46380996,0,0.6464047442550037,5
ENSG00000159140.19,SON,+,5,2,8,33550100,33550221,254,0.40348236096119977,1
ENSG00000159140.19,SON,+,10,3,14,33550315,33551040,326,0.22131981170453885,0
ENSG00000159140.19,SON,+,10,3,14,33550475,33551040,326,0.22364444702737257,0
ENSG00000159140.19,SON,+,2,3,6,33551254,33552613,127,0.5542164903274275,0
ENSG00000159140.19,SON,+,0,3,4,33559713,33560281,95,0.9092769440654843,0
ENSG00000160214.12,RRP1,+,7,2,10,43792725,43793320,255,0.2388988177069013,0
ENSG00000160214.12,RRP1,+,6,4,12,43795212,43797441,230,0.46613778418847446,0
ENSG00000160214.12,RRP1,+,3,6,10,43798046,43799576,255,0.6367885620016497,0
ENSG00000160214.12,RRP1,+,0,8,9,43800868,43801722,126,0.8069982091197134,0
ENSG00000160214.12,RRP1,+,0,8,9,43801656,43802277,126,0.8532511365201818,0
ENSG00000160214.12,RRP1,+,0,11,12,43802370,43803320,356,0.9138156536105183,0
ENSG00000160214.12,RRP1,+,0,11,12,43802370,43803417,356,0.9171542644730502,0
ENSG00000160214.12,RRP1,+,0,9,10,43802370,43803517,255,0.9208482265603519,0
ENSG00000160214.12,RRP1,+,0,9,10,43803320,43803517,255,0.9534987627165246,0
ENSG00000160294.10,MCM3AP,-,5,5,11,46246397,46246627,503,0.5588798361604559,0
ENSG00000160294.10,MCM3AP,-,5,5,11,46246397,46246637,503,0.5586572280842349,0
ENSG00000160294.10,MCM3AP,-,5,5,11,46246397,46246790,503,0.5552513245180535,0
ENSG00000160294.10,MCM3AP,-,2,8,24,46246742,46272687,505,0.6431133515910908,0
ENSG00000160310.17,PRMT2,+,8,0,9,46635729,46636229,380,0.010091057352541451,0
ENSG00000160310.17,PRMT2,+,7,0,8,46635729,46636322,124,0.02197519574784249,0
ENSG00000160310.17,PRMT2,+,8,0,9,46635729,46636439,380,0.013658602881217723,0
ENSG00000160310.17,PRMT2,+,6,0,8,46635729,46636441,255,0.01743996079072047,0
ENSG00000160310.17,PRMT2,+,6,0,8,46635729,46636445,255,0.017521646789740237,0
ENSG00000160310.17,PRMT2,+,8,0,9,46635763,46636439,380,0.014236205490622452,0
ENSG00000160310.17,PRMT2,+,8,0,9,46635763,46636899,380,0.022050829029627617,0
ENSG00000160310.17,PRMT2,+,7,0,8,46635820,46636439,124,0.02791907184088701,0
ENSG00000160310.17,PRMT2,+,4,1,7,46636487,46636899,636,0.0717100633356791,0
ENSG00000160310.17,PRMT2,+,4,1,7,46636979,46643538,511,0.18739272578667757,0
ENSG00000160310.17,PRMT2,+,4,1,7,46636986,46643541,467,0.24663159589886735,1
ENSG00000160310.17,PRMT2,+,0,5,7,46649695,46658750,511,0.7580506742950551,0
ENSG00000160209.18,PDXK,+,5,4,10,43746078,43747292,85,0.7441339273660051,1
ENSG00000160209.18,PDXK,+,5,4,10,43747115,43749020,85,0.781463480491427,1
ENSG00000157578.13,LCA5L,-,2,0,3,39429208,39429755,25,0.07655976676384835,0
ENSG00000159086.14,PAXBP1,-,8,6,15,32755276,32759087,238,0.47937754699618773,1
ENSG00000159086.14,PAXBP1,-,10,5,16,32759198,32759493,127,0.3319624128201033,0
ENSG00000159086.14,PAXBP1,-,10,5,16,32759198,32759776,127,0.3281957088856945,0
ENSG00000159086.14,PAXBP1,-,10,5,16,32759198,32759798,127,0.32790289091199487,0
ENSG00000159086.14,PAXBP1,-,0,4,5,32759987,32761124,182,0.7718146718146718,0
ENSG00000159086.14,PAXBP1,-,0,3,4,32761161,32762136,46,0.7525376921928646,1
ENSG00000156261.12,CCT8,-,4,9,14,29062195,29062329,509,0.6570735090152566,0
ENSG00000156261.12,CCT8,-,4,9,14,29062213,29062329,509,0.6565533980582524,0
ENSG00000156261.12,CCT8,-,4,9,14,29062234,29062329,509,0.6559466019417476,0
ENSG00000156261.12,CCT8,-,4,9,14,29062239,29062327,509,0.6558599167822469,0
ENSG00000156261.12,CCT8,-,4,9,14,29062239,29062346,509,0.6553109107720758,0
ENSG00000156261.12,CCT8,-,4,8,13,29062396,29062489,382,0.6463259524773082,1
ENSG00000156261.12,CCT8,-,4,8,13,29062415,29062512,382,0.6451118691102503,1
ENSG00000156261.12,CCT8,-,9,1,11,29067058,29067555,383,0.30785957393167784,0
ENSG00000156261.12,CCT8,-,9,1,11,29067061,29067555,383,0.3077650321442077,0
ENSG00000156261.12,CCT8,-,9,1,11,29067066,29067555,383,0.3076074624984243,0
ENSG00000156261.12,CCT8,-,8,3,12,29067089,29067564,255,0.36391764501763924,0
ENSG00000156261.12,CCT8,-,11,2,15,29067688,29069426,634,0.2933117521244003,0
ENSG00000156261.12,CCT8,-,10,2,13,29067704,29069419,400,0.2935962582284328,1
ENSG00000156261.12,CCT8,-,11,0,13,29070326,29073531,507,0.09907022407022403,0
ENSG00000156261.12,CCT8,-,10,0,11,29070336,29071967,383,0.06551745871675285,0
ENSG00000156261.12,CCT8,-,10,0,11,29070336,29073266,251,0.10519315290307651,1
ENSG00000156261.12,CCT8,-,10,0,11,29070336,29073392,251,0.10154984964145275,1
ENSG00000156261.12,CCT8,-,12,0,13,29071981,29073240,507,0.059684684684684686,0
ENSG00000156261.12,CCT8,-,12,0,13,29071981,29073266,507,0.05893393393393398,0
ENSG00000156261.12,CCT8,-,10,0,11,29071981,29073340,251,0.05548808697663654,1
ENSG00000156261.12,CCT8,-,12,0,13,29071981,29073392,507,0.05529568029568033,0
ENSG00000156261.12,CCT8,-,12,0,13,29071981,29073531,507,0.05128205128205132,0
ENSG00000182871.14,COL18A1,+,33,3,37,45475535,45476351,1663,0.6589609905967787,1
ENSG00000182871.14,COL18A1,+,21,16,39,45487498,45489486,510,0.7676299619533675,0
ENSG00000182871.14,COL18A1,+,17,14,33,45491299,45493164,1020,0.40092840414854464,0
ENSG00000182871.14,COL18A1,+,3,35,40,45505960,45509378,1279,0.9442653155228006,0
ENSG00000182871.14,COL18A1,+,3,38,42,45509598,45509852,371,0.9735296034561418,0
ENSG00000182871.14,COL18A1,+,2,2,5,45509951,45510086,575,0.5286733783611571,0
ENSG00000142166.12,IFNAR1,+,4,5,11,33345351,33349113,112,0.7164750957854407,1
ENSG00000142166.12,IFNAR1,+,0,9,11,33353772,33355364,106,0.9528195549257673,1
ENSG00000160193.11,WDR4,-,0,10,12,42843182,42850040,124,0.9035595685704092,0
ENSG00000160193.11,WDR4,-,1,7,9,42848417,42848534,352,0.7498636386175435,0
ENSG00000160193.11,WDR4,-,1,7,9,42848477,42848576,352,0.7473347547974414,0
ENSG00000160193.11,WDR4,-,1,7,9,42848710,42848870,352,0.734268855060247,0
ENSG00000160193.11,WDR4,-,1,7,9,42848710,42848931,352,0.7327564833639113,0
ENSG00000160193.11,WDR4,-,3,8,12,42849628,42850046,356,0.7858537069507394,0
PB_novel_48519,PB_novel_48519,-,0,1,2,37081264,37082097,7,0.9936019458544839,0
ENSG00000157601.13,MX1,+,13,1,15,41421837,41421990,507,0.050553613053613056,0
ENSG00000157601.13,MX1,+,2,3,6,41430597,41432063,408,0.4544889441435041,0
ENSG00000157601.13,MX1,+,0,0,1,41449288,41451190,111,0.4900695134061569,2
PB_novel_48717,PB_novel_48717,+,1,0,2,43420862,43421291,5,0.18673002463921154,1
PB_novel_48717,PB_novel_48717,+,0,1,2,43421303,43421799,8,0.6384403308389129,0
ENSG00000160213.7,CSTB,-,1,0,3,43774696,43776211,7,0.36211285532456516,0
ENSG00000160305.17,DIP2A,+,1,6,8,46556085,46556950,636,0.7450524440926183,0
ENSG00000160305.17,DIP2A,+,1,6,8,46557038,46557590,636,0.8238670096972096,0
ENSG00000160305.17,DIP2A,+,3,2,6,46560765,46561765,123,0.2999170812603648,0
ENSG00000160305.17,DIP2A,+,3,2,6,46561765,46563899,123,0.4298507462686567,0
ENSG00000160305.17,DIP2A,+,0,37,38,46567641,46568180,511,0.9858731250113087,0
ENSG00000159128.14,IFNGR2,+,6,1,8,33410865,33411518,19,0.22774615655439504,0
ENSG00000154734.14,ADAMTS1,-,1,2,4,26838607,26839586,115,0.6922781616759899,0
ENSG00000154734.14,ADAMTS1,-,1,2,4,26840044,26840290,117,0.5745916913296065,0
ENSG00000160226.15,CFAP410,-,0,2,3,44330197,44330811,115,0.8810264385692068,0
ENSG00000160226.15,CFAP410,-,0,2,3,44330197,44330823,115,0.8798600311041991,0
ENSG00000160226.15,CFAP410,-,0,2,3,44330823,44331847,115,0.7194790046656299,0
ENSG00000160226.15,CFAP410,-,0,2,3,44330916,44331847,115,0.7104393468118195,0
ENSG00000160226.15,CFAP410,-,1,0,2,44332003,44333191,149,0.6100547392682224,1
ENSG00000160226.15,CFAP410,-,3,1,5,44333253,44335789,91,0.478192268680266,0
ENSG00000142192.20,APP,-,0,4,15,25880576,26021954,124,0.7563059383863553,0
ENSG00000142192.20,APP,-,0,4,15,25880639,26021949,124,0.7562059945616774,0
ENSG00000142192.20,APP,-,0,4,15,25880679,26021945,124,0.7561439604636015,0
ENSG00000142192.20,APP,-,0,1,2,26021227,26021839,54,0.9840544417386663,0
ENSG00000176054.6,RPL23P2,-,3,0,4,29001371,29002557,23,0.1488716100891333,1
ENSG00000184441.4,AP001062.1,+,0,0,2,44335722,44337082,12,0.7059585492227979,0
PB_novel_128313,PB_novel_128313,-,0,0,1,44936809,44939884,4,0.4666567871962063,2
ENSG00000160223.17,ICOSLG,-,0,5,6,44228307,44230089,6,0.8334629250017671,2
ENSG00000182093.15,WRB,+,2,0,5,39390857,39391827,127,0.3352624631942329,0
ENSG00000182093.15,WRB,+,1,1,3,39391226,39391770,222,0.3739903069466882,0
ENSG00000182093.15,WRB,+,2,4,7,39405998,39406627,124,0.5385407136322049,0
ENSG00000185917.13,SETD4,-,0,10,11,36035956,36036089,492,0.9429853275310972,0
ENSG00000185917.13,SETD4,-,0,10,11,36036236,36036567,254,0.9845377670656481,0
ENSG00000185917.13,SETD4,-,0,10,11,36036236,36038222,254,0.9507332815883002,0
ENSG00000185917.13,SETD4,-,0,10,11,36036668,36038222,254,0.9419093917235182,0
ENSG00000185917.13,SETD4,-,4,4,9,36041858,36043404,253,0.7234472175107018,0
ENSG00000185917.13,SETD4,-,4,4,9,36041858,36043836,253,0.7147241741377918,0
ENSG00000185917.13,SETD4,-,0,4,5,36043647,36043836,767,0.9243920124944222,0
ENSG00000185917.13,SETD4,-,0,4,5,36043954,36045610,767,0.8663543061133423,0
ENSG00000185917.13,SETD4,-,0,4,5,36043956,36045610,767,0.8662985274431058,0
ENSG00000185917.13,SETD4,-,4,1,6,36057194,36057409,670,0.1922095644950753,0
ENSG00000185917.13,SETD4,-,4,1,6,36057475,36058836,670,0.14153910051026464,0
ENSG00000185917.13,SETD4,-,9,0,10,36058917,36059793,503,0.044631854590264974,0
ENSG00000185917.13,SETD4,-,4,0,6,36058917,36059893,511,0.051695017493063045,0
ENSG00000185917.13,SETD4,-,11,0,12,36058971,36059826,375,0.034013209013209034,0
ENSG00000160201.11,U2AF1,-,0,6,7,43093245,43094491,255,0.9377219338978421,0
ENSG00000160201.11,U2AF1,-,0,6,7,43093796,43094491,255,0.9189087680961486,0
ENSG00000160201.11,U2AF1,-,4,2,7,43100461,43101374,255,0.45633023763998903,0
ENSG00000160201.11,U2AF1,-,4,1,6,43100461,43104319,125,0.35452306007937595,0
ENSG00000160201.11,U2AF1,-,6,1,8,43101374,43104319,253,0.31136108774880855,0
ENSG00000183250.11,LINC01547,-,0,3,4,44934243,44935096,19,0.924406238922368,1
ENSG00000183250.11,LINC01547,-,0,1,2,44934933,44935865,30,0.8183147505026503,0
ENSG00000160199.14,PKNOX1,+,0,3,4,43013226,43016981,100,0.7877181595269004,1
ENSG00000205758.11,CRYZL1,-,0,9,10,33595558,33595738,237,0.979138341264446,0
ENSG00000205758.11,CRYZL1,-,3,7,11,33601297,33602267,301,0.8483291579975373,0
ENSG00000205758.11,CRYZL1,-,0,0,1,33616540,33616709,99,0.736985236985237,1
ENSG00000205758.11,CRYZL1,-,0,0,1,33641178,33641684,14,0.16515716568993077,1
ENSG00000157557.11,ETS2,+,3,0,4,38806793,38810036,94,0.24797560731780466,0
ENSG00000157557.11,ETS2,+,0,1,2,38823489,38824896,121,0.6646799116997792,0
ENSG00000241945.7,PWP2,+,14,2,17,44114274,44114628,124,0.2979982374417726,0
ENSG00000241945.7,PWP2,+,0,3,4,44115366,44115704,122,0.8389708897088971,0
ENSG00000241945.7,PWP2,+,10,6,17,44118804,44119397,124,0.4931176297788409,0
ENSG00000241945.7,PWP2,+,0,1,2,44126115,44126936,153,0.9886751407609623,1
ENSG00000241945.7,PWP2,+,3,2,6,44126936,44127962,28,0.4330055316533497,0
PB_novel_219895,PB_novel_219895,+,0,0,1,46667507,46669241,3,0.5123595505617977,4
PB_novel_219895,PB_novel_219895,+,0,0,1,46667561,46669241,3,0.5275280898876404,4
ENSG00000160216.18,AGPAT3,+,0,3,4,43959751,43960634,24,0.9900955427328985,0
ENSG00000160216.18,AGPAT3,+,0,7,8,43981107,43982363,93,0.9754171795065015,0
ENSG00000173276.13,ZBTB21,-,1,0,2,41991879,41992601,26,0.20560954063604242,0
PB_novel_253025,PB_novel_253025,-,0,0,1,26545593,26545849,0,0.9331243469174504,7
ENSG00000160299.16,PCNT,+,8,9,18,46388856,46389206,886,0.8244356154291428,0
ENSG00000160299.16,PCNT,+,9,21,31,46430640,46431531,575,0.8211488568679277,0
ENSG00000160299.16,PCNT,+,5,11,17,46436140,46436983,262,0.7303082693547441,0
ENSG00000160299.16,PCNT,+,2,13,16,46442566,46443811,508,0.9125360964837779,0
ENSG00000160299.16,PCNT,+,1,44,46,46443811,46444695,639,0.9875833600578895,1
ENSG00000183255.11,PTTG1IP,-,1,2,5,44855246,44856211,95,0.7454737978573208,0
ENSG00000183255.11,PTTG1IP,-,1,2,4,44855251,44856188,54,0.7457750280280696,0
