gene_id,gene_name,strand,n_ex_d,n_ex_u,n_ex,start,end,trid,norm_pos,coverage
ENSG00000141959.16,PFKL,+,2,15,20,44324628,44325986,1269,0.9245870417170274,0
ENSG00000198862.13,LTN1,-,18,10,31,28960665,28965897,123,0.45706692213792355,0
ENSG00000198862.13,LTN1,-,3,5,11,28971378,28981157,254,0.6391893452403865,0
ENSG00000198862.13,LTN1,-,3,5,11,28971378,28981157,254,0.6391893452403865,0
ENSG00000198862.13,LTN1,-,12,3,18,28971378,28984693,364,0.3272841603600821,1
ENSG00000277067.4,CU634019.1,+,0,0,3,7048988,7081075,85,0.47200222111815765,2
ENSG00000277067.4,CU634019.1,+,0,0,3,7048988,7081075,85,0.47200222111815765,2
ENSG00000277067.4,CU634019.1,+,0,0,3,7048988,7081075,85,0.47200222111815765,2
ENSG00000277067.4,CU634019.1,+,0,0,3,7048988,7085253,125,0.4762122717999686,0
ENSG00000277067.4,CU634019.1,+,2,0,5,7048988,7110511,126,0.3740995415848068,1
ENSG00000277067.4,CU634019.1,+,1,1,5,7081130,7110511,130,0.5712920582363539,1
ENSG00000277067.4,CU634019.1,+,1,3,7,7110511,7127538,57,0.8434276026260732,0
ENSG00000277067.4,CU634019.1,+,1,3,7,7110511,7128291,132,0.8586555215733103,1
ENSG00000277067.4,CU634019.1,+,1,4,8,7111478,7127538,127,0.8856142728093948,2
ENSG00000277067.4,CU634019.1,+,1,4,8,7111478,7127538,127,0.8856142728093948,2
ENSG00000277067.4,CU634019.1,+,0,4,7,7111478,7128676,95,0.869687900812313,1
ENSG00000159131.16,GART,-,1,7,11,33504501,33509813,255,0.8468101423572832,1
ENSG00000159131.16,GART,-,2,16,21,33505681,33511270,639,0.8719667116042725,1
ENSG00000159131.16,GART,-,3,15,21,33506030,33517016,71,0.8018771465275412,1
ENSG00000159131.16,GART,-,7,11,21,33517605,33522207,799,0.5820789846331358,1
ENSG00000159131.16,GART,-,10,8,21,33522281,33528523,239,0.437937452486434,4
ENSG00000159131.16,GART,-,11,4,18,33524998,33532362,248,0.3520188778185632,3
ENSG00000159131.16,GART,-,0,5,8,33528600,33531492,542,0.6663351016799293,0
ENSG00000159131.16,GART,-,10,4,17,33528936,33532362,94,0.3552578534437312,0
ENSG00000184787.18,UBE2G2,-,2,0,5,44788066,44801738,91,0.26429852340798965,0
ENSG00000241837.6,ATP5PO,-,0,2,5,33904014,33912294,125,0.6173419773095624,1
ENSG00000241837.6,ATP5PO,-,1,1,5,33904014,33914455,85,0.5310370009737098,1
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,0
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,0
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,0
ENSG00000166265.11,CYYR1,-,1,2,6,26480380,26564788,72,0.47324799102971404,0
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,0
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,0
ENSG00000236384.7,LINC00479,-,1,1,5,41712971,41714085,62,0.339622641509434,6
ENSG00000159079.18,CFAP298,-,1,0,4,32604276,32612123,126,0.4503431780366056,1
ENSG00000157538.13,VPS26C,-,2,4,9,37228371,37232385,55,0.8417647996720041,2
ENSG00000157538.13,VPS26C,-,2,4,9,37228371,37232385,151,0.84149008885851,0
ENSG00000157538.13,VPS26C,-,2,1,6,37228371,37240501,166,0.7491002687804655,0
ENSG00000157538.13,VPS26C,-,3,0,6,37232445,37267243,247,0.3982462134153285,0
ENSG00000157538.13,VPS26C,-,3,0,6,37232445,37267243,27,0.3983969396119865,8
ENSG00000157538.13,VPS26C,-,6,0,9,37240638,37267243,144,0.30539937629464387,1
ENSG00000157538.13,VPS26C,-,1,0,4,37240638,37267243,190,0.4257921863069484,0
ENSG00000157538.13,VPS26C,-,1,0,4,37240638,37267243,190,0.4257921863069484,0
ENSG00000157538.13,VPS26C,-,1,0,4,37240638,37267243,190,0.4257921863069484,0
ENSG00000275496.4,CU633906.1,-,0,0,3,6230925,6267159,45,0.47598287474547063,1
ENSG00000275496.4,CU633906.1,-,0,0,3,6230925,6267159,31,0.47646613992542175,1
ENSG00000275496.4,CU633906.1,-,0,0,3,6235120,6267159,62,0.45507045833215665,2
ENSG00000275496.4,CU633906.1,-,0,0,3,6235120,6267159,62,0.45507045833215665,2
ENSG00000159267.14,HLCS,-,1,6,10,36759820,36896874,316,0.6814136941093272,1
ENSG00000159267.14,HLCS,-,2,3,8,36759820,36930263,77,0.5685224989486473,1
ENSG00000159267.14,HLCS,-,3,4,10,36765165,36930263,223,0.5557072842231284,2
ENSG00000159267.14,HLCS,-,4,2,9,36767264,36936465,188,0.5808878177000886,0
ENSG00000159267.14,HLCS,-,5,3,11,36897123,36930263,254,0.24751794929324655,1
ENSG00000159267.14,HLCS,-,5,3,11,36897123,36930263,254,0.24751794929324655,1
ENSG00000159267.14,HLCS,-,5,3,11,36897123,36930263,254,0.24751794929324655,1
ENSG00000159267.14,HLCS,-,2,2,7,36897123,36938833,297,0.30903629151315193,0
ENSG00000159267.14,HLCS,-,6,1,10,36930399,36962070,127,0.18601951355671997,0
ENSG00000159267.14,HLCS,-,6,1,10,36930399,36962070,127,0.18601951355671997,0
ENSG00000159267.14,HLCS,-,6,1,10,36930399,36962070,127,0.18601951355671997,0
ENSG00000159267.14,HLCS,-,8,0,11,36937378,36966498,254,0.06874953257048833,1
ENSG00000159267.14,HLCS,-,7,0,10,36937378,36990185,72,0.11128580749721118,4
ENSG00000159267.14,HLCS,-,8,0,11,36938960,36962070,125,0.05563166159911792,1
ENSG00000160200.17,CBS,-,1,11,15,43056866,43059248,1277,0.7850768687047182,0
ENSG00000160200.17,CBS,-,1,11,15,43056866,43059248,1277,0.7850768687047182,0
ENSG00000160200.17,CBS,-,2,12,17,43056866,43060454,1278,0.7584378865523944,0
ENSG00000160200.17,CBS,-,2,11,16,43058251,43060454,1694,0.7278570481954323,1
ENSG00000160200.17,CBS,-,9,4,16,43065261,43066275,1529,0.4438698842040131,0
ENSG00000160200.17,CBS,-,11,3,17,43066376,43068517,1278,0.3702730164339989,0
ENSG00000160200.17,CBS,-,13,4,20,43066376,43068517,127,0.385475944128298,0
ENSG00000160200.17,CBS,-,15,0,18,43073340,43075774,632,0.05614949637745181,5
ENSG00000160200.17,CBS,-,15,1,19,43073340,43076249,457,0.08575599847657733,1
ENSG00000160200.17,CBS,-,15,0,18,43073340,43075774,632,0.05614949637745181,5
ENSG00000160200.17,CBS,-,16,1,20,43073340,43076249,159,0.08780930664639808,0
ENSG00000171587.14,DSCAM,-,7,0,10,40369230,40577330,152,0.34179217385324256,1
ENSG00000171587.14,DSCAM,-,29,0,32,40369230,40577330,148,0.18428118567238783,1
ENSG00000171587.14,DSCAM,-,5,0,8,40369230,40577330,189,0.39282622605291884,1
ENSG00000156265.15,MAP3K7CL,+,6,0,9,29077611,29085815,94,0.04295819020711803,0
ENSG00000156265.15,MAP3K7CL,+,2,4,9,29092555,29149240,84,0.44339441182425593,3
ENSG00000156265.15,MAP3K7CL,+,1,0,4,29130918,29160056,79,0.32672587539589376,0
ENSG00000159140.19,SON,+,7,1,11,33546349,33559233,25,0.28256320836966,1
ENSG00000155304.5,HSPA13,-,0,1,4,14374272,14381258,19,0.44664558015648415,2
ENSG00000160214.12,RRP1,+,0,9,12,43800612,43803517,103,0.8600289096916299,2
ENSG00000160190.13,SLC37A1,+,18,0,21,42513921,42518278,383,0.03326278711816245,0
ENSG00000160190.13,SLC37A1,+,0,17,20,42568434,42580357,382,0.8960645886984578,0
ENSG00000160294.10,MCM3AP,-,5,7,15,46245187,46254398,127,0.5159186234684104,2
ENSG00000160294.10,MCM3AP,-,6,2,11,46246397,46254398,380,0.2697407189157337,0
ENSG00000265590.9,AP000275.2,-,3,4,10,32582403,32603210,24,0.49241933877713606,0
ENSG00000265590.9,AP000275.2,-,4,4,11,32582403,32603210,56,0.4335711595134165,1
ENSG00000265590.9,AP000275.2,-,4,4,11,32582403,32603210,56,0.4335711595134165,1
ENSG00000265590.9,AP000275.2,-,3,3,9,32584160,32604283,53,0.510537437095115,1
ENSG00000156299.13,TIAM1,-,4,1,8,31266892,31463982,155,0.5757370342621333,1
ENSG00000156299.13,TIAM1,-,3,1,7,31266892,31464028,209,0.5808787793331454,1
ENSG00000156299.13,TIAM1,-,4,2,9,31276906,31339359,159,0.7528665114660459,1
ENSG00000156299.13,TIAM1,-,4,2,9,31276906,31339359,159,0.7528665114660459,1
ENSG00000156299.13,TIAM1,-,4,2,9,31276906,31339359,159,0.7528665114660459,1
ENSG00000272657.1,AP000317.2,+,4,0,7,34073608,34262921,58,0.35486101481484256,1
ENSG00000272657.1,AP000317.2,+,1,0,4,34073608,34293688,71,0.37003064269010566,0
ENSG00000272657.1,AP000317.2,+,1,0,4,34073608,34293688,71,0.37003064269010566,0
ENSG00000272657.1,AP000317.2,+,2,1,6,34125340,34262921,4,0.4780699145400829,1
ENSG00000272657.1,AP000317.2,+,2,1,6,34125340,34262921,4,0.4780699145400829,1
ENSG00000272657.1,AP000317.2,+,0,1,4,34125340,34262921,55,0.6305429154244468,1
ENSG00000272657.1,AP000317.2,+,1,1,5,34125340,34293688,25,0.5478017328228894,1
ENSG00000160310.17,PRMT2,+,3,4,10,46644430,46648468,575,0.42103618035477064,0
ENSG00000160310.17,PRMT2,+,2,1,6,46648585,46660840,158,0.5029650512808049,0
ENSG00000160310.17,PRMT2,+,2,5,10,46649735,46661807,510,0.6867012916011754,1
ENSG00000160310.17,PRMT2,+,1,5,9,46649735,46663401,437,0.7099280673181325,0
ENSG00000160310.17,PRMT2,+,0,0,3,46649735,46664301,60,0.48293860507600966,0
ENSG00000160310.17,PRMT2,+,0,8,11,46660926,46664301,127,0.9206411525724625,0
ENSG00000160310.17,PRMT2,+,1,8,12,46661910,46663401,609,0.9206875965725523,0
ENSG00000160209.18,PDXK,+,9,0,12,43729006,43734074,122,0.09747252747252748,2
ENSG00000160209.18,PDXK,+,5,2,10,43741761,43749020,127,0.6052892016714317,1
ENSG00000160209.18,PDXK,+,4,4,11,43743802,43750504,124,0.6692076522758924,1
ENSG00000157578.13,LCA5L,-,0,3,6,39423485,39429201,30,0.8134982184028505,1
ENSG00000157578.13,LCA5L,-,0,1,4,39423485,39444199,59,0.49227081094486236,0
ENSG00000157578.13,LCA5L,-,5,0,8,39423485,39445728,22,0.2881194650968053,0
ENSG00000157578.13,LCA5L,-,1,1,5,39429208,39444199,29,0.37410592467027737,1
ENSG00000157578.13,LCA5L,-,1,1,5,39429208,39444199,118,0.3727272727272727,1
ENSG00000157578.13,LCA5L,-,1,0,4,39429208,39445728,60,0.34288782421939534,0
ENSG00000157578.13,LCA5L,-,1,0,4,39429208,39445728,60,0.34288782421939534,0
ENSG00000157578.13,LCA5L,-,1,0,4,39429208,39445728,60,0.34288782421939534,0
ENSG00000156261.12,CCT8,-,6,5,14,29062552,29066719,583,0.5214047015441345,0
ENSG00000156261.12,CCT8,-,11,0,14,29067704,29073531,126,0.17473289055732022,3
ENSG00000182871.14,COL18A1,+,12,1,16,45405447,45468243,1565,0.3974971472996527,0
ENSG00000182871.14,COL18A1,+,12,1,16,45405447,45468243,1565,0.3974971472996527,0
ENSG00000182871.14,COL18A1,+,29,4,36,45479941,45480703,1180,0.10629700002676158,1
ENSG00000182871.14,COL18A1,+,1,8,12,45480152,45481966,1885,0.9510526315789474,0
ENSG00000182871.14,COL18A1,+,23,15,41,45486980,45489486,1277,0.7652595997089462,1
ENSG00000182871.14,COL18A1,+,21,15,39,45486980,45490275,1278,0.7769528668112717,1
ENSG00000182871.14,COL18A1,+,21,15,39,45486980,45490275,1278,0.7769528668112717,1
ENSG00000182871.14,COL18A1,+,22,3,28,45487498,45490275,1790,0.21735636168804565,0
ENSG00000182871.14,COL18A1,+,21,16,40,45488443,45490836,1208,0.7865263216699875,1
ENSG00000182871.14,COL18A1,+,17,17,37,45489504,45491228,1274,0.7848700634712997,1
ENSG00000182871.14,COL18A1,+,7,31,41,45497644,45505137,381,0.8958042413748162,3
ENSG00000182871.14,COL18A1,+,6,20,29,45504015,45505361,246,0.7260843190779497,0
ENSG00000182871.14,COL18A1,+,2,31,36,45505960,45510086,1886,0.9576900873386841,0
ENSG00000160191.17,PDE9A,+,15,0,18,42653812,42699011,20,0.18697902992911525,1
ENSG00000160191.17,PDE9A,+,14,0,17,42653812,42732071,70,0.3226374510496113,1
ENSG00000160191.17,PDE9A,+,13,0,16,42653812,42732071,254,0.3217322368907473,1
ENSG00000160191.17,PDE9A,+,15,1,19,42686246,42731778,63,0.4545007055426115,1
ENSG00000160191.17,PDE9A,+,14,1,18,42686246,42732071,86,0.4556370558167393,2
ENSG00000160191.17,PDE9A,+,16,1,20,42687952,42699011,252,0.3261657137223975,1
ENSG00000160191.17,PDE9A,+,13,1,17,42687952,42733357,159,0.4679326244626038,0
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,1
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,1
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,1
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,1
ENSG00000183570.16,PCBP3,+,13,0,16,45643867,45749475,30,0.17722891929258405,0
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45755452,435,0.18727320809287254,0
ENSG00000183570.16,PCBP3,+,13,0,16,45643867,45849975,59,0.3455665783061558,0
ENSG00000183570.16,PCBP3,+,11,0,14,45643867,45849975,380,0.3455665783061558,0
ENSG00000183570.16,PCBP3,+,11,0,14,45643867,45849975,380,0.3455665783061558,0
ENSG00000183570.16,PCBP3,+,11,0,14,45643867,45849975,380,0.3455665783061558,0
ENSG00000183570.16,PCBP3,+,15,1,19,45668912,45735393,389,0.19565421139484987,0
ENSG00000183570.16,PCBP3,+,15,1,19,45668912,45735393,389,0.19565421139484987,0
ENSG00000183570.16,PCBP3,+,11,1,15,45668912,45849975,255,0.38734153061258647,0
ENSG00000183570.16,PCBP3,+,11,1,15,45668912,45849975,255,0.38734153061258647,0
ENSG00000183570.16,PCBP3,+,12,2,17,45735393,45849975,254,0.4986425460546798,0
ENSG00000183570.16,PCBP3,+,12,2,17,45735393,45849975,254,0.4986425460546798,0
ENSG00000183570.16,PCBP3,+,10,2,15,45735393,45896244,94,0.5759282142988704,0
ENSG00000183570.16,PCBP3,+,12,3,18,45744230,45849975,382,0.5135104830503936,0
ENSG00000183570.16,PCBP3,+,4,11,18,45910972,45929919,27,0.9263357513716537,0
ENSG00000142166.12,IFNAR1,+,6,1,10,33335627,33343539,62,0.47944901836605447,0
ENSG00000142166.12,IFNAR1,+,5,1,9,33335627,33345281,180,0.49821296326110054,1
ENSG00000142166.12,IFNAR1,+,5,1,9,33335627,33345281,180,0.49821296326110054,1
ENSG00000160193.11,WDR4,-,9,0,12,42863562,42879414,223,0.2556156538339166,1
ENSG00000215424.9,MCM3AP-AS1,+,0,0,3,46229263,46240834,30,0.42326139088729015,7
ENSG00000215424.9,MCM3AP-AS1,+,0,0,3,46229263,46240834,30,0.42326139088729015,7
ENSG00000215424.9,MCM3AP-AS1,+,1,0,4,46229263,46240839,63,0.2592147435897436,0
ENSG00000215424.9,MCM3AP-AS1,+,0,1,4,46240839,46249678,84,0.6412982540445299,0
PB_novel_137987,PB_novel_137987,+,4,0,7,37590325,37710443,20,0.42034927653857995,1
ENSG00000157601.13,MX1,+,0,12,15,41446135,41458530,253,0.791322940676938,1
ENSG00000160305.17,DIP2A,+,26,0,29,46459214,46484779,604,0.13624907570376696,1
ENSG00000160305.17,DIP2A,+,17,0,20,46459214,46484779,764,0.14894287154113983,1
ENSG00000160305.17,DIP2A,+,12,3,18,46497089,46509266,383,0.48518051135740153,0
ENSG00000160305.17,DIP2A,+,27,6,36,46509368,46532151,510,0.5582028252922328,0
ENSG00000160305.17,DIP2A,+,1,3,7,46511577,46533530,751,0.6458593707547683,1
ENSG00000159128.14,IFNGR2,+,5,0,8,33403611,33414901,66,0.17095998122286116,1
ENSG00000159128.14,IFNGR2,+,5,0,8,33403611,33414901,69,0.16977250014696374,0
ENSG00000159128.14,IFNGR2,+,4,0,7,33403611,33414901,94,0.19440451916970283,0
ENSG00000159128.14,IFNGR2,+,4,1,8,33410865,33421488,135,0.37382999325137173,1
ENSG00000159128.14,IFNGR2,+,1,0,4,33421663,33432724,83,0.34886141424336087,1
ENSG00000154727.10,GABPA,+,6,0,9,25735063,25749045,103,0.19651976021314388,8
ENSG00000154727.10,GABPA,+,8,0,11,25735382,25741575,142,0.09440770557791835,1
ENSG00000154727.10,GABPA,+,8,0,11,25735382,25741575,142,0.09440770557791835,1
ENSG00000154727.10,GABPA,+,8,0,11,25735382,25741575,142,0.09440770557791835,1
ENSG00000154727.10,GABPA,+,7,0,10,25735382,25741575,94,0.0933596411537588,0
ENSG00000154727.10,GABPA,+,7,0,10,25735382,25741575,94,0.0933596411537588,0
ENSG00000154727.10,GABPA,+,8,0,11,25735574,25741575,34,0.09619155890294159,2
ENSG00000154727.10,GABPA,+,9,0,12,25735574,25741575,95,0.08306272663311144,0
ENSG00000154727.10,GABPA,+,9,0,12,25735574,25741575,95,0.08306272663311144,0
ENSG00000154727.10,GABPA,+,9,0,12,25735574,25741575,95,0.08306272663311144,0
ENSG00000154727.10,GABPA,+,7,0,10,25735574,25749045,199,0.20542693036475604,1
ENSG00000154727.10,GABPA,+,5,1,9,25741660,25752002,149,0.33791177476347883,0
ENSG00000154734.14,ADAMTS1,-,2,2,7,26840044,26841924,157,0.4851941215178768,1
ENSG00000160226.15,CFAP410,-,3,1,7,44333253,44337666,30,0.36194457169033445,4
ENSG00000160226.15,CFAP410,-,3,0,6,44333253,44339121,87,0.32752724941226763,0
ENSG00000160226.15,CFAP410,-,6,0,9,44335789,44339121,58,0.17582098227259513,1
ENSG00000142192.20,APP,-,1,9,13,25891845,25911745,253,0.8784361920441502,0
ENSG00000142192.20,APP,-,2,12,17,25897644,25954593,186,0.8437848128770138,1
ENSG00000142192.20,APP,-,0,0,3,25982465,26021846,133,0.49260160381340157,0
ENSG00000182093.15,WRB,+,0,1,4,39390857,39397155,79,0.7851950921672385,0
ENSG00000182093.15,WRB,+,2,2,7,39391832,39406627,204,0.4004559915164369,1
ENSG00000185917.13,SETD4,-,3,6,12,36040647,36043912,494,0.7021632857307826,0
ENSG00000185917.13,SETD4,-,0,3,6,36043954,36053609,511,0.6925141754131983,1
ENSG00000185917.13,SETD4,-,4,2,9,36043954,36057122,253,0.40412729181810836,0
ENSG00000185917.13,SETD4,-,6,3,12,36043954,36057122,509,0.3902753872633391,0
ENSG00000185917.13,SETD4,-,7,2,12,36046004,36057122,249,0.34549719295547177,0
ENSG00000185917.13,SETD4,-,1,1,5,36046004,36058836,156,0.48009520975900033,1
ENSG00000160201.11,U2AF1,-,4,1,8,43095733,43104319,127,0.5140540169060546,0
ENSG00000160201.11,U2AF1,-,6,0,9,43104400,43107485,31,0.10891938250428812,12
ENSG00000160201.11,U2AF1,-,6,0,9,43104400,43107485,250,0.10776365510133978,0
ENSG00000160201.11,U2AF1,-,6,0,9,43104400,43107485,250,0.10776365510133978,0
ENSG00000160199.14,PKNOX1,+,9,0,12,42974645,43004326,39,0.2671687722708131,4
ENSG00000160199.14,PKNOX1,+,5,2,10,43007542,43016910,41,0.6696477882097237,1
ENSG00000205758.11,CRYZL1,-,0,10,13,33589720,33595738,69,0.9375968473207966,8
ENSG00000205758.11,CRYZL1,-,0,8,11,33589914,33599176,350,0.9028734312825222,1
ENSG00000205758.11,CRYZL1,-,0,8,11,33589914,33599176,350,0.9028734312825222,1
ENSG00000205758.11,CRYZL1,-,1,8,12,33591207,33599176,196,0.8968902333288375,1
ENSG00000205758.11,CRYZL1,-,3,7,13,33599194,33602267,282,0.8711181443561749,0
ENSG00000205758.11,CRYZL1,-,5,4,12,33603532,33622019,93,0.6150195362269599,0
ENSG00000205758.11,CRYZL1,-,7,0,10,33631556,33641684,357,0.11728268074698855,0
ENSG00000205758.11,CRYZL1,-,10,0,13,33631556,33641684,360,0.10875799222550286,1
ENSG00000273590.4,SMIM11B,+,0,0,3,7748903,7771574,47,0.4842435629189974,0
ENSG00000160216.18,AGPAT3,+,6,0,9,43865341,43903965,55,0.17973768859968478,0
ENSG00000160216.18,AGPAT3,+,6,0,9,43865341,43903965,55,0.17973768859968478,0
ENSG00000160216.18,AGPAT3,+,6,3,12,43959751,43967988,155,0.8259296137626347,0
ENSG00000156273.15,BACH1,+,0,0,3,29194049,29321221,219,0.5021753419512348,0
ENSG00000156273.15,BACH1,+,0,3,6,29329690,29342403,190,0.7862859683668932,0
ENSG00000156273.15,BACH1,+,0,3,6,29329690,29342403,190,0.7862859683668932,0
ENSG00000156273.15,BACH1,+,0,3,6,29329690,29342403,286,0.8452808325002272,1
ENSG00000182240.15,BACE2,+,0,4,7,41245975,41275379,95,0.8596457130164371,0
ENSG00000173276.13,ZBTB21,-,0,0,3,41991879,42010261,20,0.4275715995948062,0
ENSG00000173276.13,ZBTB21,-,0,1,4,41993930,42002961,27,0.6658745247148289,1
