gene_id,gene_name,strand,n_ex_d,n_ex_u,n_ex,start,end,trid,norm_pos,coverage
ENSG00000159131.16,GART,-,3,15,21,33506030,33517016,71,0.8018771465275412,6
ENSG00000159131.16,GART,-,7,11,21,33517605,33522207,799,0.5820789846331358,0
ENSG00000159131.16,GART,-,10,8,21,33522281,33528523,239,0.437937452486434,6
ENSG00000159131.16,GART,-,10,7,20,33524998,33528864,556,0.398092343168597,1
ENSG00000159131.16,GART,-,0,5,8,33524998,33531492,447,0.7661196751201724,2
ENSG00000159131.16,GART,-,10,4,17,33528936,33532362,94,0.3552578534437312,1
ENSG00000184787.18,UBE2G2,-,1,1,5,44773642,44777417,75,0.8019078144078144,1
ENSG00000184787.18,UBE2G2,-,1,0,4,44773642,44801738,17,0.43525057825751734,48
ENSG00000184787.18,UBE2G2,-,2,0,5,44788066,44801738,91,0.26429852340798965,1
ENSG00000156239.11,N6AMT1,-,0,6,9,28577379,28821905,29,0.6005652713820044,1
ENSG00000156239.11,N6AMT1,-,1,7,11,28626584,28821905,38,0.5175795053003533,1
ENSG00000156239.11,N6AMT1,-,1,7,11,28626584,28821905,38,0.5175795053003533,1
ENSG00000156239.11,N6AMT1,-,1,7,11,28626584,28821905,55,0.5201493525151983,0
ENSG00000156239.11,N6AMT1,-,0,4,7,28872612,28876382,87,0.7684798755039965,2
ENSG00000241837.6,ATP5PO,-,1,3,7,33904014,33907345,159,0.7987054137244252,0
ENSG00000241837.6,ATP5PO,-,0,2,5,33904014,33912294,125,0.6173419773095624,0
ENSG00000241837.6,ATP5PO,-,2,1,6,33907425,33914455,96,0.39389275878827146,1
ENSG00000241837.6,ATP5PO,-,3,0,6,33909199,33915731,19,0.26993517017828206,11
ENSG00000241837.6,ATP5PO,-,5,0,8,33914499,33915731,46,0.05326404676843133,6
ENSG00000166265.11,CYYR1,-,1,2,6,26480380,26564788,72,0.47324799102971404,0
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,1
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,1
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,1
ENSG00000166265.11,CYYR1,-,1,2,6,26480380,26564788,72,0.47324799102971404,0
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,1
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,61,0.5207657195502418,1
ENSG00000183778.17,B3GALT5,+,3,0,6,39613033,39646436,23,0.27891309043180645,1
ENSG00000183778.17,B3GALT5,+,1,0,4,39613033,39659838,59,0.46962093646287334,1
ENSG00000183778.17,B3GALT5,+,1,0,4,39613033,39659838,59,0.46962093646287334,1
ENSG00000183067.5,IGSF5,+,1,5,9,39793533,39898527,45,0.7365926412781071,1
ENSG00000183067.5,IGSF5,+,0,5,8,39793533,39929382,22,0.785338237757111,1
ENSG00000159079.18,CFAP298,-,1,0,4,32604276,32612123,126,0.4503431780366056,2
ENSG00000159079.18,CFAP298,-,4,1,8,32607699,32609842,47,0.33633815973843995,1
ENSG00000157538.13,VPS26C,-,2,4,9,37228371,37232385,151,0.84149008885851,1
ENSG00000157538.13,VPS26C,-,3,0,6,37232445,37267243,247,0.3982462134153285,1
ENSG00000157538.13,VPS26C,-,3,0,6,37232445,37267243,27,0.3983969396119865,23
ENSG00000157538.13,VPS26C,-,3,0,6,37232445,37267243,63,0.4187372805149321,1
ENSG00000157538.13,VPS26C,-,1,0,4,37240638,37267243,190,0.4257921863069484,0
ENSG00000157538.13,VPS26C,-,1,0,4,37240638,37267243,190,0.4257921863069484,0
ENSG00000275496.4,CU633906.1,-,0,0,3,6230925,6267159,45,0.47598287474547063,1
ENSG00000275496.4,CU633906.1,-,0,0,3,6230925,6267159,31,0.47646613992542175,2
ENSG00000275496.4,CU633906.1,-,0,0,3,6235120,6267159,62,0.45507045833215665,0
ENSG00000275496.4,CU633906.1,-,0,0,3,6235120,6267159,62,0.45507045833215665,0
ENSG00000275496.4,CU633906.1,-,1,0,4,6235120,6267159,68,0.42965125579907215,0
ENSG00000160256.12,FAM207A,+,0,1,4,44960140,44976683,31,0.7425585813806207,1
ENSG00000280081.3,LINC01667,-,2,0,5,9808173,9825176,39,0.44552457813646373,2
ENSG00000154654.14,NCAM2,+,14,0,17,21147228,21280579,108,0.19742357858987597,1
ENSG00000154654.14,NCAM2,+,14,0,17,21147228,21280579,62,0.19679452022480523,7
ENSG00000154654.14,NCAM2,+,14,0,17,21147228,21280579,62,0.19679452022480523,7
ENSG00000154654.14,NCAM2,+,14,0,17,21147228,21280579,62,0.19679452022480523,7
ENSG00000159267.14,HLCS,-,1,6,10,36759820,36896874,316,0.6814136941093272,0
ENSG00000159267.14,HLCS,-,4,2,9,36767264,36936465,188,0.5808878177000886,0
ENSG00000159267.14,HLCS,-,5,3,11,36897123,36930263,254,0.24751794929324655,0
ENSG00000159267.14,HLCS,-,5,3,11,36897123,36930263,254,0.24751794929324655,0
ENSG00000159267.14,HLCS,-,2,2,7,36897123,36938833,297,0.30903629151315193,1
ENSG00000159267.14,HLCS,-,6,1,10,36930399,36962070,127,0.18601951355671997,1
ENSG00000159267.14,HLCS,-,6,1,10,36930399,36962070,127,0.18601951355671997,1
ENSG00000159267.14,HLCS,-,7,0,10,36937378,36990185,72,0.11128580749721118,2
ENSG00000159267.14,HLCS,-,8,0,11,36938960,36962070,125,0.05563166159911792,3
ENSG00000160200.17,CBS,-,0,14,17,43053607,43058154,607,0.8807577843912406,1
ENSG00000160200.17,CBS,-,0,15,18,43053976,43056804,1403,0.9029323441088147,3
ENSG00000160200.17,CBS,-,0,12,15,43053976,43058838,1460,0.8581651133000574,0
ENSG00000160200.17,CBS,-,1,11,15,43056866,43059248,1277,0.7850768687047182,2
ENSG00000160200.17,CBS,-,1,11,15,43056866,43059248,1277,0.7850768687047182,2
ENSG00000160200.17,CBS,-,2,12,17,43056866,43060454,1278,0.7584378865523944,2
ENSG00000160200.17,CBS,-,2,12,17,43056866,43060454,1278,0.7584378865523944,2
ENSG00000160200.17,CBS,-,0,9,12,43056866,43062315,1688,0.7885971449865276,1
ENSG00000160200.17,CBS,-,2,11,16,43058251,43060454,1694,0.7278570481954323,0
ENSG00000160200.17,CBS,-,6,8,17,43060543,43063915,1515,0.6009449792457829,0
ENSG00000160200.17,CBS,-,6,6,15,43063073,43065411,1567,0.511105211928148,1
ENSG00000160200.17,CBS,-,9,5,17,43063986,43065630,635,0.5300780873421382,1
ENSG00000160200.17,CBS,-,9,4,16,43065261,43066275,1529,0.4438698842040131,1
ENSG00000160200.17,CBS,-,11,3,17,43066376,43068517,1278,0.3702730164339989,2
ENSG00000160200.17,CBS,-,13,4,20,43066376,43068517,127,0.385475944128298,1
ENSG00000160200.17,CBS,-,11,2,16,43068612,43071985,1116,0.24425744323703502,1
ENSG00000160200.17,CBS,-,14,0,17,43068612,43075774,1599,0.1752671608741696,1
ENSG00000160200.17,CBS,-,15,1,19,43072199,43073270,375,0.13668889968638187,1
ENSG00000160200.17,CBS,-,16,0,19,43073302,43075774,1639,0.05577918343875787,1
ENSG00000160200.17,CBS,-,15,0,18,43073340,43075774,632,0.05614949637745181,16
ENSG00000160200.17,CBS,-,15,1,19,43073340,43076249,457,0.08575599847657733,1
ENSG00000160200.17,CBS,-,15,0,18,43073340,43075774,632,0.05614949637745181,16
ENSG00000160200.17,CBS,-,16,1,20,43073340,43076249,159,0.08780930664639808,1
ENSG00000171587.14,DSCAM,-,4,14,21,40055836,40078733,44,0.6914967279827006,1
ENSG00000156265.15,MAP3K7CL,+,6,0,9,29077611,29085815,94,0.04295819020711803,2
ENSG00000156265.15,MAP3K7CL,+,3,0,6,29092555,29130858,62,0.23207662303476992,0
ENSG00000156265.15,MAP3K7CL,+,3,0,6,29092555,29130858,62,0.23207662303476992,0
ENSG00000233056.2,ERVH48-1,-,0,0,3,42919285,42925564,15,0.36307500566508044,3
ENSG00000159140.19,SON,+,0,1,4,33546349,33549477,5,0.7461562115621156,3
ENSG00000159140.19,SON,+,7,1,11,33546349,33559233,25,0.28256320836966,2
ENSG00000159140.19,SON,+,4,9,16,33569028,33572552,191,0.8057426547439321,1
ENSG00000159140.19,SON,+,4,9,16,33569028,33572552,191,0.8057426547439321,1
ENSG00000159140.19,SON,+,3,5,11,33569028,33573313,221,0.7278922065893353,1
ENSG00000155304.5,HSPA13,-,0,1,4,14374272,14381258,19,0.44664558015648415,5
ENSG00000155304.5,HSPA13,-,1,0,4,14375811,14383115,20,0.3061767395460969,1
ENSG00000160214.12,RRP1,+,8,0,11,43789758,43795212,92,0.20035802809143485,5
ENSG00000160214.12,RRP1,+,8,1,12,43791410,43792675,351,0.17132939235633765,1
ENSG00000160214.12,RRP1,+,10,2,15,43791410,43792675,31,0.17195549144858852,1
ENSG00000160214.12,RRP1,+,7,1,11,43791410,43797425,34,0.334650267967569,1
ENSG00000160214.12,RRP1,+,0,9,12,43800612,43803517,103,0.8600289096916299,1
ENSG00000160190.13,SLC37A1,+,18,0,21,42513921,42518278,383,0.03326278711816245,1
ENSG00000160190.13,SLC37A1,+,0,1,4,42518507,42535476,287,0.5501275734647193,0
ENSG00000160190.13,SLC37A1,+,0,17,20,42568434,42580357,382,0.8960645886984578,1
ENSG00000160294.10,MCM3AP,-,6,2,11,46246397,46254398,380,0.2697407189157337,1
ENSG00000160294.10,MCM3AP,-,7,6,16,46246844,46254804,605,0.48147536107347055,1
ENSG00000160294.10,MCM3AP,-,17,8,28,46266156,46272584,202,0.3293099077667063,0
ENSG00000160294.10,MCM3AP,-,17,4,24,46266156,46273427,255,0.23690237618093335,1
ENSG00000265590.9,AP000275.2,-,3,4,10,32582403,32603210,24,0.49241933877713606,0
ENSG00000265590.9,AP000275.2,-,4,4,11,32582403,32603210,56,0.4335711595134165,0
ENSG00000265590.9,AP000275.2,-,4,4,11,32582403,32603210,56,0.4335711595134165,0
ENSG00000156299.13,TIAM1,-,4,1,8,31266892,31463982,155,0.5757370342621333,0
ENSG00000156299.13,TIAM1,-,3,1,7,31266892,31464028,209,0.5808787793331454,1
ENSG00000156299.13,TIAM1,-,25,1,29,31276906,31464028,127,0.42756369929436244,1
ENSG00000156299.13,TIAM1,-,25,0,28,31276906,31558927,119,0.32035269102205965,2
ENSG00000156299.13,TIAM1,-,10,1,14,31339420,31464028,172,0.44182617779874633,1
ENSG00000156299.13,TIAM1,-,26,1,30,31339420,31464028,103,0.3570746142656467,1
ENSG00000272657.1,AP000317.2,+,1,0,4,34073608,34293688,71,0.37003064269010566,0
ENSG00000272657.1,AP000317.2,+,1,0,4,34073608,34293688,71,0.37003064269010566,0
ENSG00000272657.1,AP000317.2,+,1,0,4,34073608,34293688,71,0.37003064269010566,0
ENSG00000160310.17,PRMT2,+,2,1,6,46648585,46660840,158,0.5029650512808049,1
ENSG00000160310.17,PRMT2,+,0,4,7,46648585,46664301,499,0.7095649796671565,0
ENSG00000160310.17,PRMT2,+,1,5,9,46649735,46663401,437,0.7099280673181325,1
ENSG00000160310.17,PRMT2,+,1,6,10,46649735,46663401,506,0.7138708575333106,0
ENSG00000160310.17,PRMT2,+,0,0,3,46649735,46664301,60,0.48293860507600966,1
ENSG00000160310.17,PRMT2,+,0,7,10,46658805,46664301,198,0.8842421757550909,1
ENSG00000160310.17,PRMT2,+,0,8,11,46660926,46664301,127,0.9206411525724625,1
ENSG00000160209.18,PDXK,+,5,2,10,43741761,43749020,127,0.6052892016714317,0
ENSG00000157578.13,LCA5L,-,0,1,4,39423485,39444199,59,0.49227081094486236,0
ENSG00000157578.13,LCA5L,-,0,1,4,39423485,39444199,59,0.49227081094486236,0
ENSG00000157578.13,LCA5L,-,1,1,5,39429208,39444199,118,0.3727272727272727,0
ENSG00000157578.13,LCA5L,-,1,0,4,39429208,39445728,60,0.34288782421939534,0
ENSG00000157578.13,LCA5L,-,1,0,4,39429208,39445728,60,0.34288782421939534,0
ENSG00000157578.13,LCA5L,-,1,0,4,39429208,39445728,60,0.34288782421939534,0
ENSG00000156261.12,CCT8,-,4,7,14,29062239,29063356,488,0.6269323950161514,1
ENSG00000156261.12,CCT8,-,6,5,14,29062552,29066719,583,0.5214047015441345,1
ENSG00000156261.12,CCT8,-,11,0,14,29067704,29073531,126,0.17473289055732022,9
ENSG00000182871.14,COL18A1,+,36,0,39,45405222,45473895,1534,0.31683017825065635,1
ENSG00000182871.14,COL18A1,+,12,1,16,45405447,45468243,1565,0.3974971472996527,1
ENSG00000182871.14,COL18A1,+,12,1,16,45405447,45468243,1565,0.3974971472996527,1
ENSG00000182871.14,COL18A1,+,36,2,41,45468765,45473895,1724,0.6094515903143773,1
ENSG00000182871.14,COL18A1,+,29,4,36,45479941,45480703,1180,0.10629700002676158,0
ENSG00000182871.14,COL18A1,+,1,8,12,45480152,45481966,1885,0.9510526315789474,1
ENSG00000182871.14,COL18A1,+,23,14,40,45482807,45489486,262,0.753906795357452,0
ENSG00000182871.14,COL18A1,+,22,14,39,45482807,45490275,350,0.7496960542312935,2
ENSG00000182871.14,COL18A1,+,23,15,41,45486980,45489486,1277,0.7652595997089462,1
ENSG00000182871.14,COL18A1,+,21,15,39,45486980,45490275,1278,0.7769528668112717,1
ENSG00000182871.14,COL18A1,+,21,15,39,45486980,45490275,1278,0.7769528668112717,1
ENSG00000182871.14,COL18A1,+,22,3,28,45487498,45490275,1790,0.21735636168804565,0
ENSG00000182871.14,COL18A1,+,16,14,33,45491299,45493164,55,0.4072147882466547,1
ENSG00000182871.14,COL18A1,+,7,31,41,45497644,45505137,381,0.8958042413748162,4
ENSG00000182871.14,COL18A1,+,6,11,20,45497644,45505361,231,0.4908651633686148,0
ENSG00000182871.14,COL18A1,+,6,20,29,45504015,45505361,246,0.7260843190779497,0
ENSG00000182871.14,COL18A1,+,2,31,36,45505960,45510086,1886,0.9576900873386841,2
ENSG00000160191.17,PDE9A,+,15,0,18,42653812,42699011,20,0.18697902992911525,7
ENSG00000160191.17,PDE9A,+,14,0,17,42653812,42699011,159,0.18698516622362246,0
ENSG00000160191.17,PDE9A,+,13,0,16,42653812,42733357,220,0.3273458753523847,1
ENSG00000160191.17,PDE9A,+,13,0,16,42653812,42732071,254,0.3217322368907473,0
ENSG00000160191.17,PDE9A,+,13,0,16,42653812,42733357,287,0.32701186251314407,1
ENSG00000160191.17,PDE9A,+,15,1,19,42686246,42731778,63,0.4545007055426115,1
ENSG00000160191.17,PDE9A,+,16,1,20,42687952,42699011,252,0.3261657137223975,0
ENSG00000160191.17,PDE9A,+,15,3,21,42698967,42731778,288,0.506001084384858,1
ENSG00000160191.17,PDE9A,+,15,4,22,42698967,42731778,212,0.5060170201580443,1
ENSG00000160191.17,PDE9A,+,16,4,23,42698967,42731778,102,0.5066740503732874,0
ENSG00000160191.17,PDE9A,+,10,1,14,42733377,42754025,248,0.2672656070029947,1
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,0
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,0
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,0
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,0
ENSG00000183570.16,PCBP3,+,16,0,19,45643867,45744337,101,0.1686422720410274,1
ENSG00000183570.16,PCBP3,+,13,0,16,45643867,45749475,30,0.17722891929258405,1
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45755452,435,0.18727320809287254,1
ENSG00000183570.16,PCBP3,+,13,0,16,45643867,45849975,59,0.3455665783061558,2
ENSG00000183570.16,PCBP3,+,11,0,14,45643867,45849975,380,0.3455665783061558,1
ENSG00000183570.16,PCBP3,+,11,0,14,45643867,45849975,380,0.3455665783061558,1
ENSG00000183570.16,PCBP3,+,15,1,19,45668912,45735393,389,0.19565421139484987,1
ENSG00000183570.16,PCBP3,+,15,1,19,45668912,45735393,389,0.19565421139484987,1
ENSG00000183570.16,PCBP3,+,13,1,17,45668912,45755452,248,0.22924936906299997,0
ENSG00000183570.16,PCBP3,+,13,1,17,45668912,45755452,248,0.22924936906299997,0
ENSG00000183570.16,PCBP3,+,11,1,15,45668912,45849975,255,0.38734153061258647,0
ENSG00000183570.16,PCBP3,+,11,1,15,45668912,45849975,255,0.38734153061258647,0
ENSG00000183570.16,PCBP3,+,8,1,12,45668912,45896244,214,0.4648143808790547,1
ENSG00000183570.16,PCBP3,+,14,1,18,45735393,45755452,189,0.34043853042095573,0
ENSG00000183570.16,PCBP3,+,12,2,17,45735393,45849975,254,0.4986425460546798,0
ENSG00000183570.16,PCBP3,+,12,2,17,45735393,45849975,254,0.4986425460546798,0
ENSG00000183570.16,PCBP3,+,11,1,15,45735393,45896244,437,0.5865364952557531,1
ENSG00000183570.16,PCBP3,+,13,1,17,45735393,45849975,449,0.4986509376485475,0
ENSG00000183570.16,PCBP3,+,10,2,15,45735393,45896244,94,0.5759282142988704,0
ENSG00000183570.16,PCBP3,+,12,3,18,45744230,45849975,382,0.5135104830503936,1
ENSG00000183570.16,PCBP3,+,8,3,14,45850020,45896244,409,0.7913178455011124,1
ENSG00000183570.16,PCBP3,+,11,3,17,45850020,45896244,251,0.7679641420126266,0
ENSG00000183570.16,PCBP3,+,11,8,22,45858680,45896244,127,0.7824573266872654,0
ENSG00000183570.16,PCBP3,+,4,11,18,45910972,45929919,27,0.9263357513716537,1
ENSG00000183570.16,PCBP3,+,5,10,18,45913966,45917629,390,0.9107744783978202,1
