gene_id,gene_name,strand,n_ex_d,n_ex_u,n_ex,start,end,trid,norm_pos,coverage
ENSG00000274333.4,CU633967.1,+,3,0,5,5553740,5566183,63,0.16436730648862924,1
ENSG00000274333.4,CU633967.1,+,0,2,4,5585906,5590207,58,0.6925325434562319,0
ENSG00000157554.18,ERG,-,0,9,11,38387401,38391042,60,0.9873546353657211,0
ENSG00000142185.16,TRPM2,+,6,8,16,44425748,44426736,146,0.5524189144916457,0
ENSG00000141959.16,PFKL,+,22,1,25,44304432,44305417,507,0.18874232020238527,0
ENSG00000141959.16,PFKL,+,21,1,25,44304432,44305894,507,0.1973617636429346,0
ENSG00000141959.16,PFKL,+,16,1,19,44306736,44312107,253,0.3427624592625142,0
ENSG00000141959.16,PFKL,+,17,1,22,44306736,44312978,254,0.35894713720896176,0
ENSG00000141959.16,PFKL,+,13,4,19,44313678,44316251,253,0.5457358380021239,0
ENSG00000141959.16,PFKL,+,2,11,15,44324909,44325986,1023,0.8265794223826715,0
ENSG00000198862.13,LTN1,-,4,15,21,28957402,28958407,365,0.7712768306686688,0
ENSG00000277067.4,CU634019.1,+,5,0,8,7048988,7110160,127,0.38458546622503265,0
ENSG00000277067.4,CU634019.1,+,0,1,3,7081130,7085253,28,0.8946276137520558,0
ENSG00000159131.16,GART,-,0,14,16,33504294,33504417,883,0.9858825661471547,0
ENSG00000159131.16,GART,-,10,6,19,33528325,33530767,766,0.32940096998295976,0
ENSG00000159131.16,GART,-,10,4,19,33528325,33532362,766,0.30849390483680694,0
ENSG00000159131.16,GART,-,16,0,18,33539315,33542578,511,0.05715282200588356,0
ENSG00000159131.16,GART,-,9,0,12,33539319,33542068,887,0.07831924415713576,0
ENSG00000159131.16,GART,-,16,0,18,33539319,33542578,511,0.05709216631789649,0
ENSG00000159131.16,GART,-,20,0,22,33539319,33542590,573,0.04812565929966295,0
ENSG00000241837.6,ATP5PO,-,2,2,6,33907425,33912294,156,0.48006010396361276,0
ENSG00000166265.11,CYYR1,-,0,5,7,26468201,26480287,96,0.9341593688660728,0
PB_novel_48648,PB_novel_48648,+,1,0,3,41993740,42002961,23,0.3629901179470832,1
ENSG00000159079.18,CFAP298,-,0,0,2,32601971,32603164,63,0.43025477707006365,0
ENSG00000159079.18,CFAP298,-,3,0,5,32609937,32612123,127,0.16326530612244894,0
ENSG00000157538.13,VPS26C,-,0,3,5,37231552,37232385,189,0.9607147710286724,0
ENSG00000157538.13,VPS26C,-,3,2,8,37232445,37238496,253,0.7256069785450736,0
ENSG00000157538.13,VPS26C,-,3,0,8,37232445,37267243,253,0.39823714298729107,0
ENSG00000275496.4,CU633906.1,-,0,1,3,6230925,6235014,26,0.897363120307636,1
ENSG00000160256.12,FAM207A,+,1,3,6,44967140,44973205,92,0.8160046570817426,0
ENSG00000159267.14,HLCS,-,1,11,14,36756695,36759754,252,0.9765990672458498,0
ENSG00000159267.14,HLCS,-,3,7,12,36765018,36767264,344,0.9481465183486433,0
ENSG00000160200.17,CBS,-,0,16,18,43055485,43056069,253,0.9654441177888091,0
ENSG00000160200.17,CBS,-,0,16,18,43055585,43056069,254,0.9879476413929366,3
ENSG00000160200.17,CBS,-,0,16,18,43055625,43056069,254,0.986959743146456,3
ENSG00000160200.17,CBS,-,0,15,17,43055843,43056069,830,0.9568483914467347,0
ENSG00000160200.17,CBS,-,2,13,17,43055843,43056804,1020,0.8616373029540336,0
ENSG00000160200.17,CBS,-,3,4,9,43058251,43059248,1535,0.5461042143090493,0
ENSG00000160200.17,CBS,-,3,11,18,43058251,43060454,894,0.7201026479538538,0
ENSG00000160200.17,CBS,-,3,4,9,43058290,43059248,1535,0.5445115975171513,0
ENSG00000160200.17,CBS,-,6,11,19,43059744,43060454,510,0.6635313611774453,0
ENSG00000160200.17,CBS,-,14,3,19,43067938,43068517,125,0.3358878091872791,0
ENSG00000160200.17,CBS,-,6,0,8,43073302,43075774,1727,0.08860498660622296,0
ENSG00000160200.17,CBS,-,14,0,16,43073302,43076249,1015,0.06750043200276479,0
ENSG00000160200.17,CBS,-,15,0,17,43073340,43076249,1371,0.06977995952288685,1
ENSG00000159140.19,SON,+,0,5,7,33575823,33576686,332,0.8815393574686985,0
ENSG00000160214.12,RRP1,+,6,4,12,43795212,43797441,356,0.46509946995250223,0
ENSG00000160214.12,RRP1,+,0,7,9,43799626,43802277,126,0.7833379253340681,0
ENSG00000160214.12,RRP1,+,1,9,12,43800612,43802277,125,0.8172838656387665,1
ENSG00000160214.12,RRP1,+,1,12,15,43802370,43803417,271,0.9167527726114211,1
ENSG00000160190.13,SLC37A1,+,16,2,20,42525851,42534722,24,0.23590107591153617,0
ENSG00000160294.10,MCM3AP,-,9,1,12,46254516,46254804,381,0.037604731394775714,0
ENSG00000160294.10,MCM3AP,-,6,10,18,46265985,46267001,509,0.653903333443457,0
ENSG00000160310.17,PRMT2,+,10,0,12,46635729,46636445,501,0.012524810074601328,0
ENSG00000160310.17,PRMT2,+,5,0,7,46635729,46636899,639,0.025791947680359698,0
ENSG00000160310.17,PRMT2,+,4,1,7,46636545,46636899,636,0.07375087966220971,0
ENSG00000160310.17,PRMT2,+,4,1,7,46636986,46643538,511,0.18753575807110748,0
ENSG00000160310.17,PRMT2,+,0,4,7,46648585,46658750,511,0.7353698406211687,0
ENSG00000160310.17,PRMT2,+,0,4,6,46648619,46649589,459,0.9449134655972984,1
ENSG00000160310.17,PRMT2,+,2,4,8,46648619,46649594,379,0.45899258449236235,0
ENSG00000160310.17,PRMT2,+,0,5,8,46649735,46653118,124,0.902183231411099,0
ENSG00000160310.17,PRMT2,+,0,6,8,46649735,46653797,369,0.8646827322227614,0
ENSG00000160310.17,PRMT2,+,0,5,7,46649735,46658750,511,0.7588680016346547,0
ENSG00000160310.17,PRMT2,+,2,0,6,46649735,46661807,254,0.4015789130292947,0
ENSG00000160310.17,PRMT2,+,1,6,12,46649735,46663401,463,0.7137780207763805,1
ENSG00000157578.13,LCA5L,-,2,1,6,39435419,39444199,116,0.2640609270363724,0
ENSG00000159086.14,PAXBP1,-,1,7,10,32738181,32743290,278,0.8276694198427704,0
ENSG00000159086.14,PAXBP1,-,2,6,10,32743290,32743684,278,0.6907652502736591,0
ENSG00000159086.14,PAXBP1,-,10,0,12,32769923,32771334,260,0.032622163710988916,0
ENSG00000156261.12,CCT8,-,3,10,15,29061533,29062127,377,0.6818838485986709,0
ENSG00000156261.12,CCT8,-,10,3,15,29067058,29067555,498,0.3657345889421688,0
ENSG00000156261.12,CCT8,-,10,3,15,29067061,29067555,127,0.3657944896898284,0
ENSG00000182871.14,COL18A1,+,21,15,39,45486980,45489486,510,0.765243986697497,0
ENSG00000182871.14,COL18A1,+,22,16,40,45487498,45489486,1279,0.7676001842468908,0
ENSG00000182871.14,COL18A1,+,17,14,33,45491299,45492687,1401,0.39556495367407696,0
ENSG00000182871.14,COL18A1,+,16,21,40,45491299,45493164,511,0.8106488766398823,0
ENSG00000182871.14,COL18A1,+,7,1,11,45504015,45505137,924,0.46427137695704535,0
ENSG00000182871.14,COL18A1,+,3,4,12,45504536,45509378,1524,0.6489149413818908,0
ENSG00000182871.14,COL18A1,+,5,6,13,45505416,45505840,1895,0.5781266298112027,0
ENSG00000182871.14,COL18A1,+,3,32,37,45505960,45509378,1272,0.9544040968342644,0
ENSG00000183570.16,PCBP3,+,3,12,17,45917587,45929995,450,0.937528453978201,0
ENSG00000142166.12,IFNAR1,+,6,0,8,33335627,33341105,206,0.13095238095238096,0
ENSG00000142166.12,IFNAR1,+,5,2,9,33341139,33343539,127,0.48319737171812793,0
ENSG00000142166.12,IFNAR1,+,4,2,8,33345351,33349113,206,0.5548384012239433,0
ENSG00000142166.12,IFNAR1,+,0,6,8,33353772,33355364,206,0.9055746796710652,0
ENSG00000142166.12,IFNAR1,+,0,9,12,33353772,33357829,31,0.8997401914992994,8
ENSG00000142166.12,IFNAR1,+,0,10,12,33355717,33357829,31,0.9281293787949556,8
ENSG00000173638.18,SLC19A1,-,0,4,6,45515139,45525820,273,0.7917283995230008,0
ENSG00000160193.11,WDR4,-,6,4,12,42854561,42855690,356,0.6108942336321832,0
ENSG00000157601.13,MX1,+,10,2,15,41427821,41432063,510,0.11230741234987261,0
ENSG00000157601.13,MX1,+,10,3,15,41430597,41432063,510,0.15440373650370012,0
ENSG00000157601.13,MX1,+,3,8,13,41439841,41440904,541,0.7947786380782211,0
ENSG00000160213.7,CSTB,-,0,0,2,43774079,43776211,14,0.5524737631184408,0
ENSG00000160213.7,CSTB,-,1,0,3,43774696,43776200,7,0.3644463300806109,0
ENSG00000166979.12,EVA1C,+,5,0,9,32412873,32457624,125,0.22718286496807916,0
ENSG00000166979.12,EVA1C,+,5,2,9,32453386,32457624,126,0.42249826402283774,0
ENSG00000166979.12,EVA1C,+,0,2,4,32467806,32470038,141,0.9801949127425513,0
ENSG00000160305.17,DIP2A,+,33,3,39,46497089,46504364,509,0.36922812006040107,0
ENSG00000160305.17,DIP2A,+,33,4,39,46498806,46504364,509,0.3768091625972466,0
ENSG00000160305.17,DIP2A,+,32,4,39,46498806,46509266,503,0.39967595994652455,0
ENSG00000160305.17,DIP2A,+,32,5,39,46504466,46509266,503,0.42473151599394415,0
ENSG00000160305.17,DIP2A,+,4,33,39,46561765,46563899,509,0.9176549543901168,0
ENSG00000159128.14,IFNGR2,+,5,0,7,33403611,33410865,94,0.12695123174115053,0
ENSG00000159128.14,IFNGR2,+,4,2,8,33421663,33425197,93,0.5869801297290951,0
ENSG00000154727.10,GABPA,+,8,0,10,25735574,25741575,19,0.09096550728820897,2
ENSG00000154727.10,GABPA,+,9,0,11,25735574,25741603,126,0.08495434160047549,0
ENSG00000154734.14,ADAMTS1,-,3,2,7,26840044,26841003,102,0.5356320578883894,0
ENSG00000160226.15,CFAP410,-,1,3,6,44330823,44331847,127,0.7709909047391096,0
ENSG00000142192.20,APP,-,2,13,18,25897644,25911745,351,0.9167973232345856,0
PB_novel_324030,PB_novel_324030,+,0,1,3,38539161,38542967,6,0.9357791244436622,1
ENSG00000160223.17,ICOSLG,-,0,5,7,44228307,44230089,23,0.8718992965568308,1
ENSG00000185917.13,SETD4,-,6,5,13,36043954,36045610,373,0.6057362848893166,0
ENSG00000185917.13,SETD4,-,0,4,6,36043954,36048320,510,0.853978622327791,0
ENSG00000185917.13,SETD4,-,7,3,12,36048387,36053609,789,0.3661608380835002,0
ENSG00000185917.13,SETD4,-,9,1,12,36057415,36058836,509,0.09347128774839619,0
ENSG00000185917.13,SETD4,-,3,0,5,36058917,36060283,767,0.039825970548862166,0
ENSG00000185917.13,SETD4,-,9,0,11,36058917,36060355,495,0.0336568083795441,0
ENSG00000273796.1,BX322562.1,-,0,0,2,45404462,45405365,4,0.3670120898100173,11
ENSG00000160201.11,U2AF1,-,0,5,7,43093245,43094491,254,0.9256038647342996,0
ENSG00000160201.11,U2AF1,-,1,6,9,43094558,43094666,262,0.8864976010966416,0
ENSG00000160201.11,U2AF1,-,4,1,7,43100461,43104319,255,0.3557771100792133,0
ENSG00000159216.18,RUNX1,-,4,0,6,34887082,34889703,49,0.019911504424778736,1
ENSG00000183250.11,LINC01547,-,1,0,3,44935865,44939769,23,0.40764208909370203,1
ENSG00000160199.14,PKNOX1,+,5,4,11,43013226,43016981,147,0.5971003679213729,0
ENSG00000160199.14,PKNOX1,+,2,5,9,43018183,43021314,148,0.6311881188118812,0
ENSG00000205758.11,CRYZL1,-,1,10,14,33591161,33595738,124,0.9237325425674383,1
ENSG00000205758.11,CRYZL1,-,1,10,14,33591207,33595738,124,0.9232925196097188,1
ENSG00000205758.11,CRYZL1,-,0,10,13,33595355,33597320,453,0.9746516072233794,0
ENSG00000205758.11,CRYZL1,-,0,9,11,33595355,33599176,456,0.9516487984421476,0
ENSG00000205758.11,CRYZL1,-,0,8,10,33596199,33597320,174,0.977376772925151,0
ENSG00000205758.11,CRYZL1,-,2,8,12,33599194,33601226,186,0.7964661192540864,0
ENSG00000205758.11,CRYZL1,-,1,8,11,33599194,33602267,456,0.8775010164558859,0
ENSG00000205758.11,CRYZL1,-,1,6,11,33599194,33613559,456,0.7566818600072757,0
ENSG00000205758.11,CRYZL1,-,1,8,11,33599278,33602267,456,0.8766022554621129,0
ENSG00000205758.11,CRYZL1,-,10,0,12,33633645,33641684,222,0.08654438146190269,0
ENSG00000241945.7,PWP2,+,6,7,15,44122317,44124627,161,0.5026942803349996,0
ENSG00000280018.3,CU634019.6,-,2,0,4,6995306,6997707,27,0.10675428670902598,0
ENSG00000160216.18,AGPAT3,+,1,2,5,43959751,43960685,122,0.9624282431077948,0
ENSG00000160216.18,AGPAT3,+,3,2,7,43968106,43969141,204,0.9278416347381865,0
ENSG00000182240.15,BACE2,+,0,0,2,41168523,41210549,23,0.4944152127757777,3
ENSG00000183255.11,PTTG1IP,-,1,2,5,44855246,44856188,95,0.7459513329457685,0
ENSG00000183255.11,PTTG1IP,-,1,2,5,44855251,44856188,95,0.745847520970019,0
ENSG00000183255.11,PTTG1IP,-,5,0,7,44865645,44872975,133,0.17255708529214242,1
ENSG00000142207.6,URB1,-,0,24,31,32314204,32322564,302,0.923057099731252,0
ENSG00000142207.6,URB1,-,6,9,17,32322582,32324509,255,0.7120275226576945,1
ENSG00000142207.6,URB1,-,10,3,17,32334162,32338713,307,0.2907200925420135,0
ENSG00000142207.6,URB1,-,17,12,31,32347061,32349334,302,0.37426830615175055,0
ENSG00000160221.17,GATD3A,+,0,0,2,44140315,44141198,93,0.42587719298245613,0
ENSG00000160221.17,GATD3A,+,0,5,7,44140315,44141282,122,0.9217307692307692,1
ENSG00000205726.14,ITSN1,+,11,4,17,33735189,33750256,650,0.6595110414251081,0
ENSG00000205726.14,ITSN1,+,11,4,17,33735189,33750276,650,0.6595769210498577,0
ENSG00000205726.14,ITSN1,+,4,9,15,33767813,33772072,510,0.8082502409809902,0
ENSG00000205726.14,ITSN1,+,1,14,17,33834420,33836448,379,0.9519493146818053,0
ENSG00000205726.14,ITSN1,+,1,22,25,33834420,33836520,508,0.974720556047518,0
ENSG00000156253.6,RWDD2B,-,1,1,5,29008118,29008396,52,0.8159116022099447,0
ENSG00000160298.17,C21orf58,-,3,4,9,46311540,46314831,264,0.47403087022088175,0
ENSG00000160298.17,C21orf58,-,3,4,9,46314843,46315494,253,0.34973350561253336,0
ENSG00000160298.17,C21orf58,-,4,3,9,46317241,46318052,265,0.27613661565757375,0
ENSG00000160298.17,C21orf58,-,6,1,9,46317265,46318052,264,0.27563647653685797,0
ENSG00000160298.17,C21orf58,-,6,1,9,46317268,46318052,264,0.2755699458884059,0
ENSG00000160298.17,C21orf58,-,5,1,9,46318065,46322641,265,0.15608782435129742,0
ENSG00000197381.15,ADARB1,+,9,1,12,45128521,45171653,679,0.5135341877474334,0
ENSG00000197381.15,ADARB1,+,0,3,5,45134779,45160609,315,0.8498017280476318,0
ENSG00000197381.15,ADARB1,+,10,2,14,45134779,45171653,511,0.531245776684596,0
ENSG00000197381.15,ADARB1,+,7,5,14,45180426,45181516,511,0.7187947671432819,0
ENSG00000197381.15,ADARB1,+,8,3,13,45180426,45182590,343,0.7035572342273577,0
ENSG00000274276.4,CBSL,-,16,0,18,6464980,6467453,777,0.056966778582788424,0
ENSG00000160218.12,TRAPPC10,+,2,2,6,44052436,44055841,255,0.7988586956521739,0
ENSG00000160218.12,TRAPPC10,+,1,3,6,44052436,44059105,221,0.9171310956301456,1
ENSG00000160218.12,TRAPPC10,+,13,1,16,44074411,44075064,262,0.271647500243641,0
ENSG00000183527.11,PSMG1,-,3,2,7,39179966,39180338,124,0.4140087554721701,1
ENSG00000154640.14,BTG3,-,0,2,4,17601505,17604863,31,0.7642615469352427,0
ENSG00000154640.14,BTG3,-,2,2,6,17604181,17604863,127,0.4369430051813471,0
ENSG00000154723.12,ATP5PF,-,1,1,4,25725297,25729630,31,0.7152263770066327,4
ENSG00000154723.12,ATP5PF,-,3,0,5,25734332,25734859,10,0.029377824790845275,19
ENSG00000160194.17,NDUFV3,+,0,3,5,42897008,42903417,120,0.8503473083602083,0
ENSG00000160194.17,NDUFV3,+,0,3,5,42897008,42903543,120,0.8529521210617713,0
ENSG00000142188.16,TMEM50B,-,1,8,11,33436981,33439258,31,0.8813296807501844,0
ENSG00000142188.16,TMEM50B,-,2,6,10,33448873,33449312,94,0.6505049866110022,0
ENSG00000142188.16,TMEM50B,-,4,5,11,33448873,33455760,303,0.5814054122514459,0
ENSG00000142188.16,TMEM50B,-,2,4,9,33448873,33460462,124,0.532613277133825,0
ENSG00000142188.16,TMEM50B,-,4,3,11,33448873,33465384,303,0.479830708827627,0
ENSG00000142188.16,TMEM50B,-,4,1,11,33448873,33468794,303,0.44384050322961965,0
ENSG00000142188.16,TMEM50B,-,2,3,9,33448879,33465384,124,0.4806849315068493,0
ENSG00000156256.14,USP16,+,5,4,11,29036349,29037280,306,0.6605092768921051,0
ENSG00000156256.14,USP16,+,5,4,11,29036349,29037284,306,0.6606180967408455,0
ENSG00000156256.14,USP16,+,4,1,7,29043596,29047178,307,0.694634703196347,0
ENSG00000156256.14,USP16,+,4,1,7,29043596,29047302,307,0.6967163577759871,0
ENSG00000243927.5,MRPS6,+,4,2,8,34103496,34125346,125,0.20833694648623005,0
ENSG00000154642.10,C21orf91,-,2,3,7,17793451,17795265,55,0.7607048297270154,0
ENSG00000280145.3,CU638689.4,-,1,0,3,6668230,6670555,89,0.11348655680832609,0
ENSG00000280145.3,CU638689.4,-,1,0,3,6668243,6670555,31,0.3799230085875037,2
ENSG00000159110.19,IFNAR2,+,7,0,9,33230096,33241977,127,0.18573431261999818,0
ENSG00000159110.19,IFNAR2,+,6,3,11,33245017,33246333,63,0.4794453755904312,0
ENSG00000159110.19,IFNAR2,+,0,7,9,33260674,33262567,127,0.9654252887575047,0
ENSG00000141956.13,PRDM15,-,0,22,24,41800183,41802811,186,0.9597458672588206,0
ENSG00000141956.13,PRDM15,-,17,4,23,41847139,41854644,187,0.37204088835440063,0
ENSG00000275895.6,U2AF1L5,-,0,3,8,6484738,6487402,233,0.89926905673512,0
ENSG00000275895.6,U2AF1L5,-,5,0,7,6492190,6495997,151,0.18706548794094924,0
ENSG00000205581.10,HMGN1,-,2,3,7,39345935,39347386,253,0.3142563940637828,0
ENSG00000205581.10,HMGN1,-,2,2,7,39345935,39348303,253,0.24186927691821913,0
ENSG00000205581.10,HMGN1,-,2,3,7,39347246,39348303,122,0.19948680351906156,0
ENSG00000205581.10,HMGN1,-,2,2,7,39347477,39348303,504,0.20874926600117438,0
ENSG00000205581.10,HMGN1,-,2,3,7,39347478,39348303,122,0.18247800586510265,0
ENSG00000205581.10,HMGN1,-,2,1,5,39348332,39348546,378,0.09419431279620849,0
ENSG00000205581.10,HMGN1,-,2,0,4,39348332,39348915,383,0.06451373422420192,0
ENSG00000205581.10,HMGN1,-,2,1,5,39348344,39348544,196,0.08913690476190472,1
ENSG00000205581.10,HMGN1,-,2,1,5,39348358,39348546,378,0.09226895734597151,0
ENSG00000205581.10,HMGN1,-,3,0,5,39348450,39348915,382,0.05444147355912066,0
ENSG00000159147.17,DONSON,-,2,0,4,33582054,33584596,123,0.2058565153733528,0
ENSG00000159147.17,DONSON,-,7,1,10,33584718,33585985,226,0.21937561942517347,0
ENSG00000159147.17,DONSON,-,8,0,10,33586012,33587565,220,0.07966759554140124,0
ENSG00000156304.14,SCAF4,-,1,16,19,31685162,31685402,215,0.768726638014787,0
ENSG00000156304.14,SCAF4,-,6,11,19,31691914,31692367,215,0.6557904790133215,0
ENSG00000156304.14,SCAF4,-,5,0,7,31696736,31701041,218,0.07334642001597014,0
ENSG00000156304.14,SCAF4,-,0,4,6,31701900,31702289,205,0.9577462538739256,0
ENSG00000159259.7,CHAF1B,+,1,2,5,36415384,36415797,104,0.7678504321683578,0
ENSG00000154719.13,MRPL39,-,1,6,9,25592938,25593899,188,0.644504033736707,0
ENSG00000154719.13,MRPL39,-,6,1,9,25601463,25606457,152,0.16229575724289436,1
ENSG00000160207.8,HSF2BP,-,2,0,4,43596800,43600770,74,0.028286212914485187,1
ENSG00000185658.13,BRWD1,-,10,10,22,39269932,39270365,508,0.5267671101138003,0
ENSG00000155313.15,USP25,+,21,1,24,15762933,15766007,399,0.23168242372152986,0
ENSG00000155313.15,USP25,+,19,2,24,15766123,15791516,399,0.3280343521701762,0
ENSG00000155313.15,USP25,+,19,3,24,15777993,15791516,399,0.3678858240223464,0
ENSG00000155313.15,USP25,+,1,14,17,15874467,15877886,382,0.9506728040325882,0
ENSG00000185437.13,SH3BGR,+,5,0,8,39445929,39462416,77,0.11923911014088957,0
ENSG00000185437.13,SH3BGR,+,4,0,6,39452115,39462416,87,0.08127021696252465,0
ENSG00000185437.13,SH3BGR,+,4,0,6,39452722,39462416,48,0.07720980613919111,0
ENSG00000185437.13,SH3BGR,+,1,3,6,39509004,39511692,89,0.9260391987938833,0
ENSG00000150551.10,LYPD1,-,0,3,5,132645411,132646280,28,0.9575568137139262,2
ENSG00000150551.10,LYPD1,-,0,1,4,132645445,132668510,29,0.5212816361985233,1
ENSG00000150551.10,LYPD1,-,0,1,3,132654275,132668510,32,0.5524334080159323,1
ENSG00000138032.20,PPM1B,+,2,1,6,44201981,44217968,30,0.6305391886086049,0
ENSG00000138032.20,PPM1B,+,2,2,6,44209264,44217968,30,0.68641441109679,0
ENSG00000071054.16,MAP4K4,+,25,1,29,101698538,101823936,1022,0.3278203791811586,0
ENSG00000071054.16,MAP4K4,+,14,1,17,101859075,101859746,1483,0.09182023474309292,0
ENSG00000071054.16,MAP4K4,+,5,14,21,101859809,101863829,511,0.9460617720585695,0
ENSG00000071054.16,MAP4K4,+,12,0,14,101865033,101866439,1484,0.02924439419634445,0
ENSG00000005436.13,GCFC2,-,12,1,16,75701283,75706546,186,0.15060992663669026,0
ENSG00000005436.13,GCFC2,-,12,1,15,75702405,75706546,124,0.1298264257881686,0
ENSG00000115112.7,TFCP2L1,-,10,3,15,121248163,121249001,54,0.5699788320258996,0
ENSG00000138035.14,PNPT1,-,8,18,28,55646476,55647346,254,0.8127080443828016,0
ENSG00000138035.14,PNPT1,-,18,7,27,55672031,55679739,639,0.3108920496872889,0
ENSG00000138035.14,PNPT1,-,18,1,21,55686439,55687650,647,0.13803868133656017,0
ENSG00000138035.14,PNPT1,-,25,0,28,55686440,55693669,286,0.06526586917438804,0
PB_novel_06683,PB_novel_06683,+,1,0,3,127388268,127388998,6,0.32927888792354476,1
ENSG00000184731.5,FAM110C,-,1,4,7,37742,38702,30,0.8035123966942148,0
PB_novel_06487,PB_novel_06487,-,0,0,2,109815855,109817365,7,0.4006014032743067,2
ENSG00000187514.16,PTMA,+,2,1,5,231711414,231711892,255,0.7220166512488436,0
ENSG00000187514.16,PTMA,+,1,1,5,231711414,231712447,223,0.6791982449142401,0
ENSG00000187514.16,PTMA,+,2,1,5,231711419,231711892,111,0.6248001598721024,1
ENSG00000187514.16,PTMA,+,1,1,4,231711419,231711901,126,0.6246258231889842,0
ENSG00000187514.16,PTMA,+,0,2,5,231711977,231712804,63,0.7713572854291417,0
ENSG00000187514.16,PTMA,+,1,2,5,231711986,231712451,255,0.8527983348751156,0
ENSG00000187514.16,PTMA,+,1,2,5,231711986,231712456,255,0.8533765032377428,0
ENSG00000006607.13,FARP2,+,0,16,18,241463949,241465930,62,0.990090032623157,0
ENSG00000214184.3,GCC2-AS1,-,0,0,2,108505234,108511949,27,0.4473822333027162,0
ENSG00000115649.15,CNPPD1,-,1,4,8,219173457,219174783,122,0.5583796664019063,0
ENSG00000071967.11,CYBRD1,+,0,2,4,171541614,171551007,7,0.8229921966715006,0
ENSG00000227946.1,AC007383.2,+,4,0,6,206085627,206086058,11,0.026732260919360717,0
ENSG00000151353.14,TMEM18,-,3,1,6,675515,675783,29,0.15085638998682482,0
ENSG00000151353.14,TMEM18,-,3,0,6,675515,677297,82,0.10602205258693809,0
ENSG00000151353.14,TMEM18,-,3,0,5,675627,676697,55,0.08033240997229918,0
ENSG00000151353.14,TMEM18,-,3,0,5,675627,677297,30,0.11636719227478298,0
ENSG00000151353.14,TMEM18,-,4,0,6,676229,676697,27,0.040983606557377095,4
ENSG00000151353.14,TMEM18,-,3,0,5,676229,677297,30,0.07957462412907956,0
ENSG00000143977.13,SNRPG,-,0,1,3,70281673,70288067,28,0.7245131729667812,1
ENSG00000115109.13,EPB41L5,+,1,21,24,120167465,120167928,124,0.9312183811129848,0
ENSG00000115761.15,NOL10,-,3,5,10,10589671,10600858,346,0.8004656744673478,0
ENSG00000003400.14,CASP10,+,7,0,9,201183253,201186073,96,0.04117042009527934,0
ENSG00000003400.14,CASP10,+,0,2,5,201193090,201200585,92,0.7788483401546157,0
ENSG00000003400.14,CASP10,+,0,3,5,201195878,201200470,92,0.8548203728967713,0
ENSG00000003400.14,CASP10,+,0,3,5,201195878,201200585,92,0.8580889040472942,0
ENSG00000003400.14,CASP10,+,3,4,9,201195878,201203766,96,0.45149415331312254,0
ENSG00000003400.14,CASP10,+,2,4,9,201195878,201208076,19,0.5110845792744145,1
ENSG00000003400.14,CASP10,+,2,4,8,201205933,201208081,89,0.6473395888702066,0
