gene_id,gene_name,strand,n_ex_d,n_ex_u,n_ex,start,end,trid,norm_pos,coverage
ENSG00000280071.3,GATD3B,-,5,0,8,5125968,5128217,379,0.10592198286617316,0
ENSG00000159082.17,SYNJ1,-,3,23,29,32641959,32645662,80,0.8483252527492465,1
ENSG00000159256.12,MORC3,+,15,0,19,36320270,36333651,107,0.11921228564841907,0
ENSG00000159256.12,MORC3,+,7,0,10,36320270,36336874,226,0.20899695441609667,0
ENSG00000159256.12,MORC3,+,4,2,10,36336972,36341417,225,0.33731292939693586,0
ENSG00000159256.12,MORC3,+,1,9,13,36360250,36364115,221,0.851825202180919,0
ENSG00000159256.12,MORC3,+,1,11,15,36364238,36372508,220,0.8100436171949712,0
ENSG00000224905.6,AP001347.1,+,0,1,4,14084025,14143701,25,0.7385768366361594,0
ENSG00000183421.11,RIPK4,-,5,0,8,41751172,41766947,31,0.28866445038664446,0
ENSG00000160233.7,LRRC3,+,1,0,5,44455640,44475749,7,0.4157121819520576,0
ENSG00000142197.12,DOP1B,+,4,5,12,36260676,36263792,167,0.5086662092419677,0
ENSG00000142197.12,DOP1B,+,4,12,19,36280329,36288042,126,0.7950534042640933,0
PB_novel_48349,PB_novel_48349,+,0,0,3,29006350,29008613,14,0.5470611596505163,0
ENSG00000205670.10,SMIM11A,+,2,0,5,34375543,34379431,5,0.14449171189672877,0
ENSG00000205670.10,SMIM11A,+,1,2,6,34379467,34399806,28,0.5175332305206727,1
ENSG00000205670.10,SMIM11A,+,0,2,6,34379467,34402760,28,0.5717669090107953,1
ENSG00000205670.10,SMIM11A,+,0,3,6,34385603,34402760,28,0.6844202100315782,1
ENSG00000243646.9,IL10RB,+,3,1,7,33268508,33279755,62,0.2537037642672597,0
ENSG00000230479.1,AP000695.1,+,1,0,4,36430326,36445629,8,0.14855761764249106,1
ENSG00000230479.1,AP000695.1,+,0,0,4,36430326,36481032,15,0.4888267617854044,1
ENSG00000230479.1,AP000695.1,+,0,1,4,36445730,36481032,15,0.6373276776246023,1
ENSG00000157551.18,KCNJ15,+,1,1,5,38257176,38296928,31,0.5453691635359963,0
ENSG00000157551.18,KCNJ15,+,1,0,4,38272509,38296928,62,0.4166353864528238,0
ENSG00000157551.18,KCNJ15,+,0,1,4,38297011,38299252,28,0.9112372665534805,1
ENSG00000274333.4,CU633967.1,+,0,0,4,5553740,5585897,118,0.47224251278305335,0
ENSG00000274333.4,CU633967.1,+,1,1,5,5566124,5585897,63,0.5829204047569372,1
ENSG00000157554.18,ERG,-,3,5,11,38392411,38402637,113,0.9235937553915696,0
ENSG00000157554.18,ERG,-,2,3,9,38392411,38403537,160,0.9003933727004723,0
ENSG00000157554.18,ERG,-,2,2,9,38392411,38423431,160,0.811261749657255,0
ENSG00000157554.18,ERG,-,4,4,11,38400639,38403537,113,0.901095813430739,0
ENSG00000157554.18,ERG,-,7,0,10,38423523,38497877,74,0.3210969590279935,1
ENSG00000157554.18,ERG,-,4,0,7,38423523,38498368,111,0.32212751712416954,0
ENSG00000275874.1,PICSAR,-,0,0,3,44999327,45004455,7,0.4978256759311779,1
ENSG00000142185.16,TRPM2,+,4,9,16,44426699,44435169,146,0.680517636780605,0
ENSG00000188681.11,TEKT4P2,-,2,0,5,9069444,9127522,60,0.49106237750895454,0
ENSG00000188681.11,TEKT4P2,-,0,0,4,9070413,9127522,63,0.48277173178315536,0
ENSG00000141959.16,PFKL,+,22,0,25,44300189,44304279,1053,0.07817027988701808,1
ENSG00000141959.16,PFKL,+,20,0,25,44300189,44306681,989,0.12261280744840732,0
ENSG00000141959.16,PFKL,+,20,1,25,44304432,44306681,507,0.21158294181423926,0
ENSG00000141959.16,PFKL,+,20,2,25,44305256,44306681,507,0.22647271413082762,0
ENSG00000277067.4,CU634019.1,+,2,0,5,7048988,7081075,122,0.44458730817088343,0
ENSG00000277067.4,CU634019.1,+,1,1,5,7061346,7081075,120,0.5822532272786544,0
ENSG00000277067.4,CU634019.1,+,0,1,4,7081130,7085253,83,0.9133484162895927,1
ENSG00000159131.16,GART,-,9,0,12,33539355,33542578,183,0.09905434840354888,0
ENSG00000184787.18,UBE2G2,-,3,0,6,44788066,44801738,30,0.21059380247290493,0
ENSG00000156239.11,N6AMT1,-,0,2,5,28878329,28882211,92,0.7103611769627667,0
ENSG00000166265.11,CYYR1,-,1,2,6,26480380,26564788,63,0.52928872480835,0
ENSG00000166265.11,CYYR1,-,1,1,5,26480380,26566313,101,0.4708493734903382,0
ENSG00000166265.11,CYYR1,-,2,1,7,26483213,26566313,48,0.4528839595227194,0
PB_novel_48648,PB_novel_48648,+,0,1,4,41993740,42008337,31,0.562219025355152,0
ENSG00000159079.18,CFAP298,-,0,3,6,32601971,32603164,125,0.9167290069197681,0
ENSG00000157538.13,VPS26C,-,0,0,3,37232445,37238496,264,0.3846201666045008,0
ENSG00000157538.13,VPS26C,-,4,0,9,37232445,37267243,263,0.401145869141744,0
ENSG00000157538.13,VPS26C,-,6,0,9,37238600,37267243,263,0.3306176234674,0
ENSG00000157538.13,VPS26C,-,1,0,4,37240638,37267243,190,0.4257921863069484,0
ENSG00000275496.4,CU633906.1,-,0,0,4,6230925,6267159,68,0.4855756412307364,0
ENSG00000275496.4,CU633906.1,-,1,0,4,6235120,6267159,68,0.42965125579907215,0
ENSG00000160256.12,FAM207A,+,0,0,3,44940075,44960105,85,0.5006220452848967,0
ENSG00000160256.12,FAM207A,+,0,3,6,44967140,44976683,93,0.8626321237877302,0
ENSG00000159267.14,HLCS,-,0,9,12,36754410,36759754,344,0.9864770520311925,0
ENSG00000159267.14,HLCS,-,5,3,11,36897123,36930263,254,0.24751794929324655,0
ENSG00000159267.14,HLCS,-,5,4,12,36897123,36936465,344,0.31070200009308657,0
ENSG00000159267.14,HLCS,-,7,1,11,36937378,36946071,125,0.09759048796437286,0
ENSG00000159267.14,HLCS,-,7,1,12,36937378,36962070,344,0.17136824645953486,0
ENSG00000159267.14,HLCS,-,8,2,13,36938960,36947349,156,0.1966618893814739,0
ENSG00000159267.14,HLCS,-,8,1,12,36938960,36962070,344,0.16802135914935745,0
ENSG00000159267.14,HLCS,-,9,1,13,36946149,36962070,156,0.15088769758531217,0
ENSG00000160200.17,CBS,-,0,13,16,43053607,43056804,1720,0.9111685214626392,0
ENSG00000160200.17,CBS,-,0,6,9,43053976,43056804,1535,0.8204835021234891,0
ENSG00000160200.17,CBS,-,0,14,17,43055843,43056804,1599,0.9391787811687686,0
ENSG00000160200.17,CBS,-,2,12,17,43058290,43059248,503,0.744901691815272,0
ENSG00000160200.17,CBS,-,13,4,20,43066376,43067782,506,0.38647407014753954,0
ENSG00000160200.17,CBS,-,13,3,19,43066376,43068517,508,0.3702730164339989,0
ENSG00000160200.17,CBS,-,15,0,18,43073302,43075774,1151,0.05885464885597147,0
ENSG00000160200.17,CBS,-,17,0,20,43073340,43076249,127,0.06869718917054668,0
ENSG00000156265.15,MAP3K7CL,+,1,1,5,29149240,29160056,69,0.2993069306930693,2
ENSG00000160179.18,ABCG1,+,9,4,16,42273372,42282279,116,0.8010522972252961,0
ENSG00000159140.19,SON,+,8,1,14,33546349,33557160,326,0.25261521473818793,0
ENSG00000159140.19,SON,+,4,9,16,33569028,33572552,125,0.8086459366431363,0
ENSG00000159140.19,SON,+,3,1,7,33569028,33573313,332,0.38809084732602156,0
ENSG00000160214.12,RRP1,+,6,1,12,43791410,43797441,251,0.33394173152420964,0
ENSG00000160214.12,RRP1,+,6,3,12,43793371,43797441,251,0.4014739307114815,0
ENSG00000160190.13,SLC37A1,+,17,0,20,42513921,42518278,443,0.03287730052266098,0
ENSG00000160190.13,SLC37A1,+,17,1,21,42514662,42518278,117,0.03885650025154627,0
ENSG00000160294.10,MCM3AP,-,7,13,23,46246844,46251540,446,0.6330627267743872,0
ENSG00000265590.9,AP000275.2,-,3,4,11,32578693,32603210,56,0.4746737275930071,0
ENSG00000265590.9,AP000275.2,-,4,4,11,32582403,32603210,56,0.4335711595134165,0
ENSG00000160310.17,PRMT2,+,9,0,12,46635729,46636893,376,0.02189805957911998,0
ENSG00000160310.17,PRMT2,+,9,0,12,46635729,46636899,501,0.020292929984258436,0
ENSG00000160310.17,PRMT2,+,4,0,7,46635763,46636899,406,0.0470770095559303,0
ENSG00000160310.17,PRMT2,+,0,5,8,46649735,46652853,124,0.8946105046579413,0
ENSG00000160310.17,PRMT2,+,0,5,8,46649735,46658696,468,0.7577745086020187,1
ENSG00000160310.17,PRMT2,+,2,5,10,46649735,46661807,510,0.6867012916011754,0
ENSG00000160310.17,PRMT2,+,1,5,10,46649735,46663401,510,0.7139342581835577,0
ENSG00000160310.17,PRMT2,+,0,5,10,46649735,46664301,510,0.7293104626529078,0
ENSG00000157578.13,LCA5L,-,0,1,4,39423485,39429201,119,0.8077062228654124,0
ENSG00000157578.13,LCA5L,-,0,2,5,39423485,39435542,118,0.6705114930627459,0
ENSG00000157578.13,LCA5L,-,0,0,4,39423485,39445728,117,0.4614892475337433,0
ENSG00000157578.13,LCA5L,-,1,2,6,39429208,39435542,78,0.5422344477359289,1
ENSG00000157578.13,LCA5L,-,1,1,5,39429208,39444199,118,0.3727272727272727,0
ENSG00000157578.13,LCA5L,-,1,0,6,39429208,39445728,116,0.3665251455333304,0
ENSG00000157578.13,LCA5L,-,2,0,6,39435542,39445728,116,0.22790738390160636,0
ENSG00000157578.13,LCA5L,-,6,0,9,39444199,39445728,51,0.04096994322029479,0
ENSG00000159086.14,PAXBP1,-,1,6,10,32738214,32743684,278,0.8170464722857995,0
ENSG00000159086.14,PAXBP1,-,6,7,16,32745654,32748578,255,0.5331307205710853,0
ENSG00000159086.14,PAXBP1,-,1,5,9,32748578,32751165,279,0.7463085234093638,0
ENSG00000156261.12,CCT8,-,13,0,16,29070336,29073266,70,0.09794205095318598,2
ENSG00000156261.12,CCT8,-,13,0,16,29070336,29073392,117,0.09826455394973588,1
ENSG00000182871.14,COL18A1,+,12,1,16,45405447,45468243,1565,0.3974971472996527,0
ENSG00000182871.14,COL18A1,+,16,21,40,45491299,45493158,511,0.8106209439390695,0
ENSG00000183570.16,PCBP3,+,14,0,17,45643867,45735393,450,0.15366821991912374,0
ENSG00000183570.16,PCBP3,+,13,1,17,45735393,45849975,449,0.4986509376485475,0
ENSG00000183570.16,PCBP3,+,7,7,17,45901039,45909408,7,0.8753824575028621,0
ENSG00000183570.16,PCBP3,+,4,10,17,45910972,45917629,450,0.9057587504351785,0
ENSG00000142166.12,IFNAR1,+,0,4,12,33343653,33357812,31,0.7517953059318075,8
ENSG00000142166.12,IFNAR1,+,0,2,5,33353772,33357829,191,0.647623447284673,0
ENSG00000173638.18,SLC19A1,-,4,0,7,45532136,45541491,220,0.16764998456419578,0
ENSG00000173638.18,SLC19A1,-,2,0,5,45532136,45542371,127,0.2710537341573269,0
ENSG00000160193.11,WDR4,-,8,0,12,42859685,42873555,356,0.23062162966883915,0
ENSG00000215424.9,MCM3AP-AS1,+,2,0,5,46229263,46240834,127,0.2845160659265418,0
ENSG00000157601.13,MX1,+,14,4,21,41422760,41427764,511,0.15113400515115902,0
ENSG00000157601.13,MX1,+,12,0,15,41426255,41427764,510,0.02336831250758219,0
ENSG00000157601.13,MX1,+,12,6,21,41427821,41432063,511,0.268160336075617,0
ENSG00000166979.12,EVA1C,+,5,0,8,32412046,32453312,127,0.20189709742164583,0
ENSG00000166979.12,EVA1C,+,4,0,8,32412046,32467698,127,0.27130616025937937,0
ENSG00000166979.12,EVA1C,+,5,0,9,32412873,32457599,125,0.227062317974039,0
ENSG00000166979.12,EVA1C,+,5,0,8,32412873,32457624,27,0.21946741470161393,5
ENSG00000166979.12,EVA1C,+,4,0,9,32412873,32467698,125,0.2757584816865007,0
ENSG00000166979.12,EVA1C,+,4,2,9,32453386,32467698,126,0.47107669161330146,0
ENSG00000166979.12,EVA1C,+,1,3,7,32495167,32504015,150,0.8461133788615351,0
ENSG00000166979.12,EVA1C,+,0,3,7,32495167,32514828,150,0.8987841826843453,0
ENSG00000160305.17,DIP2A,+,17,0,20,46459214,46484779,764,0.14894287154113983,0
ENSG00000160305.17,DIP2A,+,6,3,12,46490714,46496995,378,0.469908745144946,0
ENSG00000160305.17,DIP2A,+,32,3,38,46497089,46504364,511,0.37806014438996144,0
ENSG00000160305.17,DIP2A,+,7,3,14,46497089,46509266,808,0.5396903941548762,0
ENSG00000160305.17,DIP2A,+,29,0,32,46498806,46509266,816,0.07550342805398647,0
ENSG00000159128.14,IFNGR2,+,1,0,4,33403611,33414901,115,0.37880958582964314,1
ENSG00000159128.14,IFNGR2,+,4,0,7,33403611,33421488,149,0.2678744315681385,0
ENSG00000159128.14,IFNGR2,+,5,1,9,33410865,33414901,60,0.2775936409233567,0
ENSG00000159128.14,IFNGR2,+,0,2,6,33410865,33421488,121,0.6718527788838956,0
ENSG00000154727.10,GABPA,+,9,0,13,25735382,25741575,118,0.09652769813051955,0
ENSG00000154727.10,GABPA,+,8,0,11,25735574,25741575,121,0.09098591549295774,0
ENSG00000154727.10,GABPA,+,8,0,11,25735574,25745217,126,0.13377370724590695,0
ENSG00000154727.10,GABPA,+,4,1,8,25741660,25749045,198,0.34793725974739154,0
ENSG00000160226.15,CFAP410,-,3,1,8,44333253,44337666,125,0.36656934306569344,0
ENSG00000142192.20,APP,-,2,12,17,25897644,25911745,370,0.9181982883566844,0
ENSG00000142192.20,APP,-,4,5,12,25982465,26000028,368,0.7567862821941478,0
ENSG00000142192.20,APP,-,9,5,17,25982465,26021846,370,0.5818707295189454,0
PB_novel_324030,PB_novel_324030,+,0,2,5,38539161,38542967,13,0.8920052738822966,0
ENSG00000225298.5,LINC00113,+,1,0,4,27722354,27743504,4,0.3661196510178646,1
ENSG00000225298.5,LINC00113,+,0,0,3,27722354,27751126,5,0.49838983344298626,0
ENSG00000225298.5,LINC00113,+,0,1,4,27743392,27751126,3,0.8627145625692137,2
ENSG00000160223.17,ICOSLG,-,3,0,6,44235550,44240927,27,0.2000074172971369,0
ENSG00000182093.15,WRB,+,8,0,11,39387817,39391770,113,0.04915075352216386,0
ENSG00000182093.15,WRB,+,0,2,5,39391832,39397155,127,0.6552441872271296,0
ENSG00000182093.15,WRB,+,4,2,9,39391832,39405998,126,0.38635420987142266,0
ENSG00000185917.13,SETD4,-,1,8,12,36036236,36038222,509,0.9108903145047723,0
ENSG00000185917.13,SETD4,-,1,7,11,36036236,36040579,790,0.8500581846392552,0
ENSG00000185917.13,SETD4,-,2,7,12,36036668,36040579,509,0.8563409482084181,0
ENSG00000185917.13,SETD4,-,4,6,13,36041858,36043836,505,0.6858482692842666,0
ENSG00000185917.13,SETD4,-,6,3,12,36046004,36053609,789,0.4120513018024957,0
ENSG00000185917.13,SETD4,-,8,1,12,36057194,36058836,509,0.09779377249256771,0
ENSG00000185917.13,SETD4,-,11,1,15,36057475,36058836,447,0.09062728637991446,0
ENSG00000160201.11,U2AF1,-,4,3,10,43095733,43101374,126,0.6163045713110822,0
ENSG00000160201.11,U2AF1,-,5,2,10,43100461,43104319,126,0.35336851483791376,0
ENSG00000159216.18,RUNX1,-,0,4,7,34792320,34799401,46,0.9569838958099769,1
ENSG00000159216.18,RUNX1,-,1,3,7,34799401,34859491,63,0.6111844684231158,0
ENSG00000183250.11,LINC01547,-,2,0,5,44935865,44939769,12,0.3087903831705484,0
ENSG00000160199.14,PKNOX1,+,5,1,9,43007542,43013077,148,0.24500859176826773,0
ENSG00000205758.11,CRYZL1,-,0,3,6,33595355,33599176,369,0.8478690742571682,0
ENSG00000205758.11,CRYZL1,-,2,8,13,33595823,33599176,454,0.8443649203168241,0
ENSG00000205758.11,CRYZL1,-,0,8,11,33596199,33599176,31,0.9620978837712114,17
ENSG00000205758.11,CRYZL1,-,3,7,13,33599194,33602267,57,0.8711181443561749,0
ENSG00000205758.11,CRYZL1,-,4,7,14,33599283,33602267,184,0.7855431386455558,0
ENSG00000205758.11,CRYZL1,-,11,0,14,33631556,33641684,252,0.09784376375150672,0
ENSG00000273590.4,SMIM11B,+,1,1,6,7748903,7769218,30,0.5163591681032902,0
ENSG00000273590.4,SMIM11B,+,0,3,6,7769219,7771574,11,0.9321533382245047,1
ENSG00000160216.18,AGPAT3,+,1,0,4,43865341,43882615,20,0.35827075299370814,1
ENSG00000160216.18,AGPAT3,+,7,0,10,43865341,43903965,123,0.17953611003558456,0
ENSG00000160216.18,AGPAT3,+,6,0,10,43865341,43959648,197,0.4355769053288296,0
ENSG00000160216.18,AGPAT3,+,7,2,12,43904011,43959648,63,0.5578025491032947,0
ENSG00000160216.18,AGPAT3,+,6,3,12,43959751,43967988,155,0.8259296137626347,0
ENSG00000156273.15,BACH1,+,2,0,5,29298935,29321221,123,0.3636245110821382,0
ENSG00000156273.15,BACH1,+,2,0,6,29298935,29329505,316,0.09540124439119066,0
ENSG00000156273.15,BACH1,+,2,1,6,29321450,29329505,316,0.1656556768327311,0
ENSG00000156273.15,BACH1,+,0,3,7,29329690,29361713,216,0.7431053633767059,0
ENSG00000156273.15,BACH1,+,2,3,9,29329690,29411624,287,0.6016221334070667,0
ENSG00000182240.15,BACE2,+,0,0,3,41168523,41210525,84,0.4941380106162013,1
ENSG00000182240.15,BACE2,+,0,6,9,41250781,41275379,102,0.8565443139198307,0
ENSG00000173276.13,ZBTB21,-,0,1,4,41993930,42002961,27,0.6658745247148289,0
ENSG00000173276.13,ZBTB21,-,0,0,3,41993930,42010261,28,0.46187175043327555,0
ENSG00000173276.13,ZBTB21,-,2,0,5,42002896,42010261,7,0.283976194063583,0
ENSG00000160299.16,PCNT,+,31,0,34,46367109,46385873,477,0.12001982538411682,0
ENSG00000160299.16,PCNT,+,0,15,20,46441045,46445397,913,0.9272844272844273,0
ENSG00000160299.16,PCNT,+,0,15,19,46442566,46445397,510,0.9393490620638001,0
ENSG00000183255.11,PTTG1IP,-,2,1,6,44856353,44865400,220,0.5324225714167254,0
ENSG00000183255.11,PTTG1IP,-,4,0,7,44865446,44872975,41,0.17669898837258113,0
ENSG00000142207.6,URB1,-,4,10,17,32320588,32322564,307,0.7682593746987565,0
ENSG00000142207.6,URB1,-,11,3,17,32337152,32338713,307,0.24268179043089877,0
ENSG00000160221.17,GATD3A,+,3,0,6,44133749,44136085,127,0.10259394745593615,0
ENSG00000160221.17,GATD3A,+,1,3,7,44137192,44143358,126,0.5477616907971377,0
ENSG00000205726.14,ITSN1,+,9,0,12,33642705,33718797,511,0.30505281141972107,0
ENSG00000205726.14,ITSN1,+,13,0,17,33642705,33722592,650,0.263745783704016,0
ENSG00000205726.14,ITSN1,+,18,2,23,33721217,33722592,95,0.453125802493794,0
ENSG00000205726.14,ITSN1,+,5,9,17,33765959,33772072,650,0.8327283387793823,0
ENSG00000205726.14,ITSN1,+,16,10,29,33767813,33772072,126,0.6502216870666387,0
ENSG00000205726.14,ITSN1,+,7,20,30,33814067,33818275,317,0.8908101398278568,0
ENSG00000205726.14,ITSN1,+,4,18,25,33814067,33819251,508,0.817571970393143,0
ENSG00000205726.14,ITSN1,+,4,22,29,33819261,33826863,506,0.9205621301775148,0
ENSG00000205726.14,ITSN1,+,3,22,29,33819261,33829656,506,0.9276856763925729,0
ENSG00000160188.9,RSPH1,-,2,0,8,42477290,42496206,30,0.4003111335351497,0
ENSG00000156253.6,RWDD2B,-,0,1,5,29006645,29008396,68,0.9302979954979097,0
ENSG00000156253.6,RWDD2B,-,1,1,5,29008118,29008396,68,0.8908243112873835,0
ENSG00000156253.6,RWDD2B,-,2,0,5,29008517,29019284,67,0.40292650726125867,0
ENSG00000156253.6,RWDD2B,-,3,0,6,29009684,29019284,63,0.3579629084486311,0
ENSG00000160298.17,C21orf58,-,7,0,10,46318216,46322641,255,0.14562505340510978,0
ENSG00000197381.15,ADARB1,+,12,0,17,45073848,45128403,252,0.17867128517080388,0
ENSG00000197381.15,ADARB1,+,16,0,19,45074765,45118565,29,0.1451642623986522,0
ENSG00000197381.15,ADARB1,+,13,0,16,45074765,45120797,249,0.1524082825437361,0
ENSG00000197381.15,ADARB1,+,13,0,16,45074765,45128403,505,0.1776542194439875,0
ENSG00000197381.15,ADARB1,+,6,0,9,45074765,45171613,676,0.4096854430701027,0
ENSG00000197381.15,ADARB1,+,4,0,9,45074765,45180350,676,0.44664461327602833,0
ENSG00000197381.15,ADARB1,+,0,0,13,45074765,45225564,510,0.49727888918136354,0
ENSG00000197381.15,ADARB1,+,1,2,6,45128521,45143204,113,0.8422741767002034,0
ENSG00000197381.15,ADARB1,+,0,2,5,45128521,45144644,378,0.8532787449253423,0
ENSG00000197381.15,ADARB1,+,10,1,14,45128521,45160124,638,0.4738333591055473,0
ENSG00000197381.15,ADARB1,+,10,1,14,45128521,45171613,511,0.509967024353326,0
ENSG00000197381.15,ADARB1,+,7,1,12,45128521,45180350,679,0.5427128766020264,0
ENSG00000197381.15,ADARB1,+,0,3,6,45134779,45144644,113,0.8951770300731211,0
ENSG00000197381.15,ADARB1,+,0,2,5,45134779,45160124,238,0.8470431638785878,0
ENSG00000197381.15,ADARB1,+,9,2,14,45134779,45171613,638,0.5334915523164738,0
ENSG00000197381.15,ADARB1,+,0,2,13,45171653,45225564,510,0.8160733087654646,0
ENSG00000197381.15,ADARB1,+,6,5,14,45180426,45182590,511,0.7224234397383572,0
ENSG00000197381.15,ADARB1,+,3,5,11,45183425,45184928,702,0.45158365225338437,0
ENSG00000197381.15,ADARB1,+,2,9,14,45204733,45220842,500,0.9094046052631579,0
ENSG00000274276.4,CBSL,-,1,15,19,6445654,6448482,379,0.9027925061859314,0
ENSG00000274276.4,CBSL,-,3,12,18,6449929,6450925,777,0.7545060964834777,0
ENSG00000274276.4,CBSL,-,14,1,18,6460263,6464948,777,0.21649142958119805,0
ENSG00000160218.12,TRAPPC10,+,8,0,11,44012469,44037802,258,0.17843360937411976,0
ENSG00000160218.12,TRAPPC10,+,5,3,12,44032104,44037802,121,0.47746568109820486,0
ENSG00000160218.12,TRAPPC10,+,1,2,6,44052436,44059105,255,0.8579891304347826,0
ENSG00000160218.12,TRAPPC10,+,15,6,24,44059188,44063544,163,0.5307992772205451,0
ENSG00000160218.12,TRAPPC10,+,13,0,16,44063754,44075044,262,0.14157976805379593,0
ENSG00000160218.12,TRAPPC10,+,11,10,24,44077734,44079567,199,0.708837830617152,0
ENSG00000183527.11,PSMG1,-,2,2,7,39178627,39180338,124,0.49774859287054407,1
ENSG00000183527.11,PSMG1,-,4,0,7,39180406,39183260,157,0.14604889662118858,0
ENSG00000183527.11,PSMG1,-,3,0,6,39180406,39183282,84,0.20187734668335422,0
ENSG00000154640.14,BTG3,-,1,2,7,17598820,17604863,123,0.5738716226768702,0
ENSG00000154640.14,BTG3,-,3,0,7,17609150,17612704,124,0.1025720966484801,0
ENSG00000154723.12,ATP5PF,-,2,0,5,25725339,25734988,92,0.32534429736595805,0
ENSG00000154723.12,ATP5PF,-,2,0,5,25729795,25734375,51,0.26840328027013993,1
ENSG00000154723.12,ATP5PF,-,5,0,8,25729795,25734859,91,0.11710400654872888,0
ENSG00000154723.12,ATP5PF,-,2,0,5,25729795,25735389,36,0.2729967660797701,1
ENSG00000154723.12,ATP5PF,-,2,0,5,25729795,25735573,57,0.26642172237655704,0
ENSG00000160194.17,NDUFV3,+,1,0,4,42893344,42903187,118,0.31571720526248565,0
ENSG00000160194.17,NDUFV3,+,1,0,5,42893344,42908865,116,0.37165545857776505,0
ENSG00000160194.17,NDUFV3,+,0,3,6,42897008,42908865,119,0.7906009035633004,0
ENSG00000142188.16,TMEM50B,-,0,8,11,33432796,33439258,303,0.9252543589310592,0
ENSG00000142188.16,TMEM50B,-,2,0,5,33439258,33448872,252,0.33241077091621984,0
ENSG00000142188.16,TMEM50B,-,1,1,9,33439258,33468794,304,0.546105866486851,0
ENSG00000142188.16,TMEM50B,-,2,5,10,33448873,33455760,254,0.5822145882948007,0
ENSG00000142188.16,TMEM50B,-,2,4,10,33448873,33460462,254,0.5326666526164935,0
ENSG00000142188.16,TMEM50B,-,2,3,10,33448873,33465384,254,0.48080043836540287,0
ENSG00000142188.16,TMEM50B,-,2,1,10,33448873,33468794,254,0.44486712048725996,0
ENSG00000142188.16,TMEM50B,-,2,4,9,33450854,33460462,304,0.5117161159811194,0
